pmid,title,has_resource_url,resource_url
34666315,Light-weight electrophysiology hardware and software platform for cloud-based neural recording experiments.,False,
23633602,Integrated database of information from structural genomics experiments.,True,http://database.riken.jp/db/bacpedia
31681834,Building a Consistent and Reproducible Database for Adsorption Evaluation in Covalent-Organic Frameworks.,False,
23590400,Towards a comprehensive catalog of zebrafish behavior 1.0 and beyond.,False,
27768939,"Encoding of low-quality DNA profiles as genotype probability matrices for improved profile comparisons, relatedness evaluation and database searches.",False,
33001999,Phenotype-genotype comorbidity analysis of patients with rare disorders provides insight into their pathological and molecular bases.,False,
24162468,Anatomical entity mention recognition at literature scale.,True,http://nactem.ac.uk/anatomytagger
29176560,An activity-dependent proximity ligation platform for spatially resolved quantification of active enzymes in single cells.,False,
32227644,Combining focused identification of germplasm and core collection strategies to identify genebank accessions for central European soybean breeding.,False,
32690973,"A unified catalog of 204,938 reference genomes from the human gut microbiome.",False,
24324667,A reference methylome database and analysis pipeline to facilitate integrative and comparative epigenomics.,False,
33555347,DNA G-quadruplexes for native mass spectrometry in potassium: a database of validated structures in electrospray-compatible conditions.,True,https://ericlarg4.github.io/G4_database.html
32548865,The UK Veterinary Immunological Toolbox Website: promoting vaccine research by facilitating communication and removing reagent barriers.,True,https://www.immunologicaltoolbox.co.uk
29447218,FindPrimaryPairs: An efficient algorithm for predicting element-transferring reactant/product pairs in metabolic networks.,True,https://zhanglab.github.io/psamm/
32976564,Fold recognition by scoring protein maps using the congruence coefficient.,True,http://scratch.proteomics.ics.uci.edu/
26423616,Semantic biomedical resource discovery: a Natural Language Processing framework.,True,http://calchas.ics.forth.gr/
22373409,Exploring and linking biomedical resources through multidimensional semantic spaces.,False,
28877732,"Ontology-based specification, identification and analysis of perioperative risks.",False,
29785409,<i>De novo</i> genome and transcriptome resources of the Adzuki bean borer <i>Ostrinia scapulalis</i> (Lepidoptera: Crambidae).,True,http://bipaa.genouest.org/sp/ostrinia_scapulalis/
26099924,A Versatile Phenotyping System and Analytics Platform Reveals Diverse Temporal Responses to Water Availability in Setaria.,False,
27549386,A high resolution map of the Arabidopsis thaliana developmental transcriptome based on RNA-seq profiling.,True,http://travadb.org/
28605770,Improving biocuration of microRNAs in diseases: a case study in idiopathic pulmonary fibrosis.,True,http://odin.ccg.unam.mx/ODIN/bc2015-miRNA/
27910033,Cytogenetic Resources and Information.,True,http://atlasgeneticsoncology.org
32570350,Building an I2B2-Based Population Repository for Clinical Research.,False,
27609510,"A novel method for predicting activity of cis-regulatory modules, based on a diverse training set.",False,
22581174,Fast and sensitive mapping of bisulfite-treated sequencing data.,True,http://www.bioinf.uni-leipzig.de/Software/segemehl
23195120,A survey of the neuroscience resource landscape: perspectives from the neuroscience information framework.,False,
24721472,Construction and analysis of a human hepatotoxicity database suitable for QSAR modeling using post-market safety data.,False,
22797899,A public resource facilitating clinical use of genomes.,False,
22719234,Metabolic reconstruction for metagenomic data and its application to the human microbiome.,True,http://huttenhower.sph.harvard.edu/humann
22606321,A multi-platform flow device for microbial (co-) cultivation and microscopic analysis.,False,
21267068,A high-resolution anatomical atlas of the transcriptome in the mouse embryo.,True,http://www.eurexpress.org
33965931,Enabling FAIR Discovery of Rare Disease Digital Resources.,False,
27626298,Developing a Multiplexed Quantitative Cross-Linking Mass Spectrometry Platform for Comparative Structural Analysis of Protein Complexes.,False,
28444127,HLA class I binding prediction via convolutional neural networks.,False,
33453123,Aethionema arabicum genome annotation using PacBio full-length transcripts provides a valuable resource for seed dormancy and Brassicaceae evolution research.,True,https://plantcode.online.uni-marburg.de/aetar_db
21712250,Integration and visualization of host-pathogen data related to infectious diseases.,True,http://www.patricbrc.org
32657384,Boosting the accuracy of protein secondary structure prediction through nearest neighbor search and method hybridization.,True,http://nnessy.cs.arizona.edu
30051302,Review of the main surgical and angiographic-oriented classifications of the course of the internal carotid artery through a novel interactive 3D model.,True,http://diposit.ub.edu/dspace/handle/2445/112442
23344039,A molecular-modeling toolbox aimed at bridging the gap between medicinal chemistry and computational sciences.,False,
21829640,Workflow and atlas system for brain-wide mapping of axonal connectivity in rat.,True,http://www.rbwb.org
28918286,Identifying combinatorial biomarkers by association rule mining in the CAMD Alzheimer's database.,True,http://pitgroup.org/static/scarf.zip
30184106,Bayesian inference of ancestral dates on bacterial phylogenetic trees.,False,
33257503,Prediction and Validation of Mouse Meiosis-Essential Genes Based on Spermatogenesis Proteome Dynamics.,False,
25488330,Structural templates for comparative protein docking.,True,http://dockground.bioinformatics.ku.edu
26038555,Using homology relations within a database markedly boosts protein sequence similarity search.,True,prodata.swmed.edu/compadre
30999863,Analyzing big datasets of genomic sequences: fast and scalable collection of k-mer statistics.,False,
33597514,Expanded catalog of microbial genes and metagenome-assembled genomes from the pig gut microbiome.,False,
22522656,An image analysis toolbox for high-throughput C. elegans assays.,False,
23993102,An interactive resource to identify cancer genetic and lineage dependencies targeted by small molecules.,True,http://www.broadinstitute.org/ctrp
24050249,Software aided approaches to structure-based metabolite identification in drug discovery and development.,False,
30846902,An online global database of Hemiptera-Phytoplasma-Plant biological interactions.,True,http://trivellone.speciesfile.org/
30362015,"Collection, Identification, and Statistical Analysis of Volatile Organic Compound Patterns Emitted by Phytoplasma Infected Plants.",False,
