pmid,title,has_resource_url,resource_url
27832067,MinePath: Mining for Phenotype Differential Sub-paths in Molecular Pathways.,True,http://www.minepath.org
29869221,Miami University deception detection database.,True,http://hdl.handle.net/2374.MIA/6067
30715466,SpyCLIP: an easy-to-use and high-throughput compatible CLIP platform for the characterization of protein-RNA interactions with high accuracy.,False,
29220460,Echinobase: an expanding resource for echinoderm genomic information.,True,http://www.echinobase.org
28415074,NaviCom: a web application to create interactive molecular network portraits using multi-level omics data.,True,https://navicom.curie.fr
22110059,"pTransgenesis: a cross-species, modular transgenesis resource.",False,
25433698,Lipid-Pro: a computational lipid identification solution for untargeted lipidomics on data-independent acquisition tandem mass spectrometry platforms.,True,http://www.neurogenetics.biozentrum.uni-wuerzburg.de/en/project/services/lipidpro/
27835690,Vidjil: A Web Platform for Analysis of High-Throughput Repertoire Sequencing.,True,http://www.vidjil.org
31850063,LD-annot: A Bioinformatics Tool to Automatically Provide Candidate SNPs With Annotations for Genetically Linked Genes.,False,
31029079,CSESA: an R package to predict Salmonella enterica serotype based on newly incorporated spacer pairs of CRISPR.,True,https://cran.r-project.org/web/packages/CSESA/
33287694,multiGSEA: a GSEA-based pathway enrichment analysis for multi-omics data.,True,https://bioconductor.org/packages/multiGSEA
32849767,rboAnalyzer: A Software to Improve Characterization of Non-coding RNAs From Sequence Database Search Output.,False,
34132786,"efam: an expanded, metaproteome-supported HMM profile database of viral protein families.",False,
34665648,MetaMLP: A Fast Word Embedding Based Classifier to Profile Target Gene Databases in Metagenomic Samples.,False,
27154270,Synteny Portal: a web-based application portal for synteny block analysis.,True,http://bioinfo.konkuk.ac.kr/synteny_portal
31425122,FlyIT: Drosophila Embryogenesis Image Annotation based on Image Tiling and Convolutional Neural Networks.,False,
26399714,htsint: a Python library for sequencing pipelines that combines data through gene set generation.,False,
33778495,BART Cancer: a web resource for transcriptional regulators in cancer genomes.,False,
23248008,McGenus: a Monte Carlo algorithm to predict RNA secondary structures with pseudoknots.,True,http://ipht.cea.fr/rna/mcgenus.php
25372567,HemI: a toolkit for illustrating heatmaps.,True,http://hemi.biocuckoo.org/down.php
25358478,MS-GF+ makes progress towards a universal database search tool for proteomics.,False,
26527721,PGSB PlantsDB: updates to the database framework for comparative plant genome research.,True,http://transplantdb.eu/
31510687,pNovo 3: precise de novo peptide sequencing using a learning-to-rank framework.,True,http://pfind.ict.ac.cn/software/pNovo/index.html
31110304,GREIN: An Interactive Web Platform for Re-analyzing GEO RNA-seq Data.,True,https://shiny.ilincs.org/grein
26001643,Wyrm: A Brain-Computer Interface Toolbox in Python.,False,
27587665,GTRAC: fast retrieval from compressed collections of genomic variants.,False,
33995920,<i>ExVe</i>: The knowledge base of orthologous proteins identified in fungal extracellular vesicles.,True,http://exve.icc.fiocruz.br
21296751,GOSSIP: a method for fast and accurate global alignment of protein structures.,True,http://bioinfo3d.cs.tau.ac.il/gossip/
27091472,MutSpec: a Galaxy toolbox for streamlined analyses of somatic mutation spectra in human and mouse cancer genomes.,False,
27216711,Ehapp2: Estimate haplotype frequencies from pooled sequencing data with prior database information.,False,
32047171,HemoSYS: A Toolkit for Image-based Systems Biology of Tumor Hemodynamics.,False,
33448242,Ab-Ligity: identifying sequence-dissimilar antibodies that bind to the same epitope.,True,http://opig.stats.ox.ac.uk/resources
33430980,SmartGraph: a network pharmacology investigation platform.,True,https://smartgraph.ncats.io/
23145044,MetaSee: an interactive and extendable visualization toolbox for metagenomic sample analysis and comparison.,False,
24312246,"PIIKA 2: an expanded, web-based platform for analysis of kinome microarray data.",True,http://saphire.usask.ca
21799897,SEAS: a system for SEED-based pathway enrichment analysis.,True,http://csbl.bmb.uga.edu/~xizeng/research/seas/
32071071,BlobToolKit - Interactive Quality Assessment of Genome Assemblies.,True,https://blobtoolkit.genomehubs.org/view
26869702,expVIP: a Customizable RNA-seq Data Analysis and Visualization Platform.,True,http://www.wheat-expression.com
23462700,FindZebra: a search engine for rare diseases.,True,http://www.findzebra.com/
34599234,Productive visualization of high-throughput sequencing data using the SeqCode open portable platform.,True,http://ldicrocelab.crg.eu
34253812,DES-Tcell is a knowledgebase for exploring immunology-related literature.,False,
28185571,HIPPI: highly accurate protein family classification with ensembles of HMMs.,False,
28821760,A database of breast oncogenic specific siRNAs.,True,http://bioinformatics.cimap.res.in/sharma/boss/
25252881,ARYANA: Aligning Reads by Yet Another Approach.,False,
24009693,DistMap: a toolkit for distributed short read mapping on a Hadoop cluster.,False,
23945046,kClust: fast and sensitive clustering of large protein sequence databases.,True,http://toolkit.lmb.uni-muenchen.de/pub/kClust/
28454514,QueryOR: a comprehensive web platform for genetic variant analysis and prioritization.,True,http://queryor.cribi.unipd.it/
23496817,CGAP: a new comprehensive platform for the comparative analysis of chloroplast genomes.,True,http://www.herbbol.org:8000/chloroplast
30012088,Matataki: an ultrafast mRNA quantification method for large-scale reanalysis of RNA-Seq data.,False,
26837755,"SapTrap, a Toolkit for High-Throughput CRISPR/Cas9 Gene Modification in Caenorhabditis elegans.",False,
32909033,Principles of Large-scale Evidence Generation and Evaluation across a Network of Databases (LEGEND).,False,
31229654,PipeIT: A Singularity Container for Molecular Diagnostic Somatic Variant Calling on the Ion Torrent Next-Generation Sequencing Platform.,False,
