pmid,title,has_resource_url,resource_url
27924012,"L1Base 2: more retrotransposition-active LINE-1s, more mammalian genomes.",True,http://l1base.charite.de
25098325,MediaDB: a database of microbial growth conditions in defined media.,True,https://mediadb.systemsbiology.net
23497177,SymbioGBR: a web-based database of Symbiodinium associated with cnidarian hosts on the Great Barrier Reef.,True,http://www.SymbioGBR.org
31598695,MirGeneDB 2.0: the metazoan microRNA complement.,True,http://mirgenedb.org/
31501752,ABCD: Alzheimer's disease Biomarkers Comprehensive Database.,True,http://www.bioinfoindia.org/abcd
24223973,"SWEETLEAD: an in silico database of approved drugs, regulated chemicals, and herbal isolates for computer-aided drug discovery.",True,https://simtk.org/home/sweetlead
28577791,PlanTEnrichment: A tool for enrichment analysis of transposable elements in plants.,True,http://tools.ibg.deu.edu.tr/plantenrichment/
30045691,CIGene: a literature-based online resource for cancer initiation genes.,True,http://soft.bioinfo-minzhao.org/cigene/
28416714,JingleBells: A Repository of Immune-Related Single-Cell RNA-Sequencing Datasets.,True,http://www.broadinstitute.org/igv/
21486466,OryzaPG-DB: rice proteome database based on shotgun proteogenomics.,True,http://oryzapg.iab.keio.ac.jp/
32941628,"IDDB: a comprehensive resource featuring genes, variants and characteristics associated with infertility.",True,http://mdl.shsmu.edu.cn/IDDB/
29112736,VarCards: an integrated genetic and clinical database for coding variants in the human genome.,True,http://varcards.biols.ac.cn/
32761141,SPDB: a specialized database and web-based analysis platform for swine pathogens.,True,http://spdatabase.com:2080/
24148649,snOPY: a small nucleolar RNA orthological gene database.,True,http://snoopy.med.miyazaki-u.ac.jp
23252913,"GenomewidePDB, a proteomic database exploring the comprehensive protein parts list and transcriptome landscape in human chromosomes.",False,
30593925,"Macro-geographical specificities of the prevailing tuberculosis epidemic as seen through SITVIT2, an updated version of the Mycobacterium tuberculosis genotyping database.",True,http://www.pasteur-guadeloupe.fr:8081/SITVIT2
27725737,circRNADb: A comprehensive database for human circular RNAs with protein-coding annotations.,True,http://reprod.njmu.edu.cn/circrnadb
22900683,HTRIdb: an open-access database for experimentally verified human transcriptional regulation interactions.,True,http://www.lbbc.ibb.unesp.br/htri
24336862,The Global Invertebrate Genomics Alliance (GIGA): developing community resources to study diverse invertebrate genomes.,True,http://giga.nova.edu
