pmid,title,has_resource_url,resource_url
26794641,A brain imaging repository of normal structural MRI across the life course: Brain Images of Normal Subjects (BRAINS).,True,http://www.brainsimagebank.ac.uk
31728519,SyntDB: defining orthologues of human long noncoding RNAs across primates.,True,http://syntdb.amu.edu.pl/
32813752,SVAD: A genetic database curates non-ischemic sudden cardiac death-associated variants.,True,http://svad.mbc.nctu.edu.tw/
"22903802, 32016318",VariBench: a benchmark database for variations.,True,http://structure.bmc.lu.se/VariBench
26708988,HitPredict version 4: comprehensive reliability scoring of physical protein-protein interactions from more than 100 species.,True,http://hintdb.hgc.jp/htp
26073932,Pedican: an online gene resource for pediatric cancers with literature evidence.,True,http://pedican.bioinfo-minzhao.org/
25220766,LabeledIn: cataloging labeled indications for human drugs.,True,http://ftp.ncbi.nlm.nih.gov/pub/lu/LabeledIn/
23203985,Dfam: a database of repetitive DNA based on profile hidden Markov models.,True,http://dfam.janelia.org
"23066107, 26590405",TSGene: a web resource for tumor suppressor genes.,True,http://bioinfo.mc.vanderbilt.edu/TSGene/
29036653,miRCarta: a central repository for collecting miRNA candidates.,True,https://mircarta.cs.uni-saarland.de/
25450223,Haemophilus influenzae Genome Database (HIGDB): a single point web resource for Haemophilus influenzae.,True,http://bioserver1.physics.iisc.ernet.in/HIGDB/
24178034,IDEAL in 2014 illustrates interaction networks composed of intrinsically disordered proteins and their binding partners.,True,http://www.ideal.force.cs.is.nagoya-u.ac.jp/IDEAL/
21993301,"Polbase: a repository of biochemical, genetic and structural information about DNA polymerases.",True,http://polbase.neb.com
"25414356, 27899674, 31777944",CDD: NCBI's conserved domain database.,True,http://www.ncbi.nlm.nih.gov/Structure/cdd/cdd.shtml
"23203986, 31733063",Genome3D: a UK collaborative project to annotate genomic sequences with predicted 3D structures based on SCOP and CATH domains.,True,http://www.genome3d.eu
33045741,LncSEA: a platform for long non-coding RNA related sets and enrichment analysis.,True,http://bio.liclab.net/LncSEA/index.php
26567549,GEneSTATION 1.0: a synthetic resource of diverse evolutionary and functional genomic data for studying the evolution of pregnancy-associated tissues and phenotypes.,True,http://genestation.org
21943338,"TIGER: Toolbox for integrating genome-scale metabolic models, expression data, and transcriptional regulatory networks.",False,
33581334,OGP: A Repository of Experimentally Characterized O-glycoproteins to Facilitate Studies on O-glycosylation.,True,https://www.oglyp.org/
