pmid,title,has_resource_url,resource_url
21778530,MADMAX - Management and analysis database for multiple ~omics experiments.,False,
34663591,"SysInflam HuDB, a Web Resource for Mining Human Blood Cells Transcriptomic Data Associated with Systemic Inflammatory Responses to Sepsis.",True,http://sepsis.gxbsidra.org/dm3/geneBrowser/list
30208340,CCGD-ESCC: A Comprehensive Database for Genetic Variants Associated with Esophageal Squamous Cell Carcinoma in Chinese Population.,True,http://db.cbi.pku.edu.cn/ccgd/ESCCdb
33938875,TBase - an Integrated Electronic Health Record and Research Database for Kidney Transplant Recipients.,False,
27250555,"Vcfanno: fast, flexible annotation of genetic variants.",False,
24564791,QTREDS: a Ruby on Rails-based platform for omics laboratories.,True,http://qtreds.crs4.it
30526489,GOnet: a tool for interactive Gene Ontology analysis.,True,http://tools.dice-database.org/GOnet/
25228549,LmTDRM database: a comprehensive database on thiol metabolic gene/gene products in Listeria monocytogenes EGDe.,True,http://www.lmtdrm.com
30407545,"The Zebrafish Information Network: new support for non-coding genes, richer Gene Ontology annotations and the Alliance of Genome Resources.",True,https://alliancegenome.org
27189114,Wordbank: an open repository for developmental vocabulary data.,False,
26002883,pwOmics: an R package for pathway-based integration of time-series omics data using public database knowledge.,True,http://www.bioconductor.org/
32251504,MaveQuest: a web resource for planning experimental tests of human variant effects.,True,https://mavequest.varianteffect.org/
28061747,GTB - an online genome tolerance browser.,True,http://gtb.biocompute.org.uk
22351021,Exploiting Multisite Gateway and pENFRUIT plasmid collection for fruit genetic engineering.,False,
32623772,EpigenCentral: Portal for DNA methylation data analysis and classification in rare diseases.,True,http://epigen.ccm.sickkids.ca/
31459550,InterSpin: Integrated Supportive Webtools for Low- and High-Field NMR Analyses Toward Molecular Complexity.,True,http://dmar.riken.jp/interspin/
27516337,Mycofier: a new machine learning-based classifier for fungal ITS sequences.,False,
24810851,e-RNA: a collection of web servers for comparative RNA structure prediction and visualisation.,True,http://www.e-rna.org
23735196,Ontology-Based Querying with Bio2RDF's Linked Open Data.,False,
33045728,iModulonDB: a knowledgebase of microbial transcriptional regulation derived from machine learning.,False,
22955989,Annotation of functional variation in personal genomes using RegulomeDB.,False,
25805426,Real-Time Motion Capture Toolbox (RTMocap): an open-source code for recording 3-D motion kinematics to study action-effect anticipations during motor and social interactions.,False,
21959865,NetSlim: high-confidence curated signaling maps.,True,http://www.netpath.org/netslim
26543174,meRanTK: methylated RNA analysis ToolKit.,True,http://icbi.at/software/meRanTK/
31266480,TASKA: A modular task management system to support health research studies.,True,https://bioinformatics.ua.pt/taska
32976578,TREND-DB-a transcriptome-wide atlas of the dynamic landscape of alternative polyadenylation.,True,http://shiny.imbei.uni-mainz.de:3838/trend-db
24872424,"CODOC: efficient access, analysis and compression of depth of coverage signals.",True,http://purl.org/bgraph/codoc
26193336,"MCaVoH: A toolkit for mining, classification and visualization of human microbiota.",False,
22233419,MetRxn: a knowledgebase of metabolites and reactions spanning metabolic models and databases.,False,
26411868,MDD-SOH: exploiting maximal dependence decomposition to identify S-sulfenylation sites with substrate motifs.,True,http://csb.cse.yzu.edu.tw/MDDSOH/
