pmid,title,has_resource_url,resource_url
28595657,brain-coX: investigating and visualising gene co-expression in seven human brain transcriptomic datasets.,True,http://shiny.bioinf.wehi.edu.au/freytag.s/
24632500,comTAR: a web tool for the prediction and characterization of conserved microRNA targets in plants.,True,http://rnabiology.ibr-conicet.gov.ar/comtar
32101277,Rhapsody: predicting the pathogenicity of human missense variants.,True,http://rhapsody.csb.pitt.edu
32119082,V-SVA: an R Shiny application for detecting and annotating hidden sources of variation in single-cell RNA-seq data.,True,https://vsva.jax.org/
25495116,AKE - the Accelerated k-mer Exploration web-tool for rapid taxonomic classification and visualization.,True,https://ani.cebitec.uni-bielefeld.de/ake/
28407033,BioCIDER: a Contextualisation InDEx for biological Resources discovery.,True,http://biojs.io/
32302568,The Human Tumor Atlas Network: Charting Tumor Transitions across Space and Time at Single-Cell Resolution.,False,
28070014,Lung Gene Expression Analysis (LGEA): an integrative web portal for comprehensive gene expression data analysis in lung development.,True,http://research.cchmc.org/pbge/lunggens/mainportal.html
25388105,The Eukaryotic Pathogen Databases: a functional genomic resource integrating data from human and veterinary parasites.,True,http://eupathdb.org
22441797,Ovarian Kaleidoscope database: ten years and beyond.,False,
21619487,"The Therapeutic Target Database: an internet resource for the primary targets of approved, clinical trial and experimental drugs.",False,
21464846,pkDACLASS: Open source software for analyzing MALDI-TOF data.,True,http://cran.r-project.org/web/packages/pkDACLASS/index.html
35008196,Review of the Geant4-DNA Simulation Toolkit for Radiobiological Applications at the Cellular and DNA Level.,False,
26551295,ChromClust: A semi-supervised chromatin clustering toolkit for mining histone modifications interplay.,False,
23426256,propy: a tool to generate various modes of Chou's PseAAC.,False,
24731071,MUBII-TB-DB: a database of mutations associated with antibiotic resistance in Mycobacterium tuberculosis.,False,
24225317,The transporter classification database.,True,http://www.tcdb.org
30358842,VianniaTopes: a database of predicted immunogenic peptides for Leishmania (Viannia) species.,False,
29915188,GeNets: a unified web platform for network-based genomic analyses.,False,
23325628,PPInterFinder--a mining tool for extracting causal relations on human proteins from literature.,True,http://www.biomining-bu.in/ppinterfinder/
33858509,QSAR-Co-X: an open source toolkit for multitarget QSAR modelling.,False,
23707729,"Collection, verification, sharing and dissemination of data: the CONTRAST experience.",False,
30500875,PPaxe: easy extraction of protein occurrence and interactions from the scientific literature.,True,https://compgen.bio.ub.edu/PPaxe
31885041,DTI-CDF: a cascade deep forest model towards the prediction of drug-target interactions based on hybrid features.,False,
24564956,BRCA-Monet: a breast cancer specific drug treatment mode-of-action network for treatment effective prediction using large scale microarray database.,False,
23815181,NGS-Trex: Next Generation Sequencing Transcriptome profile explorer.,True,http://www.ngs-trex.org
22070195,"PESCADOR, a web-based tool to assist text-mining of biointeractions extracted from PubMed queries.",True,http://cbdm.mdc-berlin.de/tools/pescador/
30767777,BioVR: a platform for virtual reality assisted biological data integration and visualization.,False,
23635042,BioUSeR: a semantic-based tool for retrieving Life Science web resources driven by text-rich user requirements.,False,
21184613,"MIND-BEST: Web server for drugs and target discovery; design, synthesis, and assay of MAO-B inhibitors and theoretical-experimental study of G3PDH protein from Trichomonas gallinae.",True,http://miaja.tic.udc.es/Bio-AIMS/MIND-BEST.php
33936482,EffiCare: Better Prognostic Models via Resource-Efficient Health Embeddings.,False,
28055900,MDTE DB: a database for microRNAs derived from Transposable element.,False,
26210853,Database of RNA binding protein expression and disease dynamics (READ DB).,False,
25038066,In-depth characterization of the cerebrospinal fluid (CSF) proteome displayed through the CSF proteome resource (CSF-PR).,True,http://probe.uib.no/csf-pr
22369513,Analysis of 16S rRNA environmental sequences using MEGAN.,True,http://www-ab.informatik.uni-tuebingen.de/software/megan
24090431,SFARI Gene 2.0: a community-driven knowledgebase for the autism spectrum disorders (ASDs).,True,https://gene.sfari.org/autdb/GS_Home.do
21949842,REST: a toolkit for resting-state functional magnetic resonance imaging data processing.,True,http://www.restfmri.net
25404643,"The RD5000 database: facilitating clinical, genetic, and therapeutic studies on inherited retinal diseases.",False,
29094410,"Autophagic compound database: A resource connecting autophagy-modulating compounds, their potential targets and relevant diseases.",True,http://www.acdbliulab.com/
30535305,PopViz: a webserver for visualizing minor allele frequencies and damage prediction scores of human genetic variations.,True,http://shiva.rockefeller.edu/PopViz/
23756628,ROCK: a resource for integrative breast cancer data analysis.,False,
27378288,"AMIGO2, a toolbox for dynamic modeling, optimization and control in systems biology.",False,
27723837,RNAMethPre: A Web Server for the Prediction and Query of mRNA m6A Sites.,True,http://bioinfo.tsinghua.edu.cn/RNAMethPre/index.html
21335611,"B2G-FAR, a species-centered GO annotation repository.",True,http://www.b2gfar.org
27822119,The Danish Ventral Hernia Database - a valuable tool for quality assessment and research.,False,
24830558,The G protein-coupled receptor heterodimer network (GPCR-HetNet) and its hub components.,True,http://www.iiia.csic.es/~ismel/GPCR-Nets/index.html
32012179,The Complex Emotion Expression Database: A validated stimulus set of trained actors.,False,
30352937,BacCapSeq: a Platform for Diagnosis and Characterization of Bacterial Infections.,False,
23794918,FORMIDABEL: The Belgian Ants Database.,True,http://ipt.biodiversity.be/resource.do?r=formidabel
33024111,"VOLCORE, a global database of visible tephra layers sampled by ocean drilling.",False,
34388963,OVarFlow: a resource optimized GATK 4 based Open source Variant calling workFlow.,False,
21558322,DRAR-CPI: a server for identifying drug repositioning potential and adverse drug reactions via the chemical-protein interactome.,True,http://cpi.bio-x.cn/drar/
30582189,ACCDB: A collection of chemistry databases for broad computational purposes.,False,
21277861,NL MIND-BEST: a web server for ligands and proteins discovery--theoretic-experimental study of proteins of Giardia lamblia and new compounds active against Plasmodium falciparum.,True,http://miaja.tic.udc.es/Bio-AIMS/NL-MIND-BEST.php
24558441,Human transporter database: comprehensive knowledge and discovery tools in the human transporter genes.,True,http://htd.cbi.pku.edu.cn
31836830,Cosolvent Analysis Toolkit (CAT): a robust hotspot identification platform for cosolvent simulations of proteins to expand the druggable proteome.,False,
24480175,miRClassify: an advanced web server for miRNA family classification and annotation.,True,http://datamining.xmu.edu.cn/software/MIR/home.html
26719890,SW#db: GPU-Accelerated Exact Sequence Similarity Database Search.,False,
26597459,Coev-web: a web platform designed to simulate and evaluate coevolving positions along a phylogenetic tree.,True,http://coev.vital-it.ch/
28961756,4D nucleome Analysis Toolbox: analysis of Hi-C data with abnormal karyotype and time series capabilities.,False,
27155864,Neuron-Miner: An Advanced Tool for Morphological Search and Retrieval in Neuroscientific Image Databases.,False,
30942869,TranscriptAchilles: a genome-wide platform to predict isoform biomarkers of gene essentiality in cancer.,False,
22870325,miRSystem: an integrated system for characterizing enriched functions and pathways of microRNA targets.,True,http://mirsystem.cgm.ntu.edu.tw/
32570388,Integrating the Comparative Toxicogenomic Database in a Human Pharmacogenomic Resource.,False,
26315902,database.bio: a web application for interpreting human variations.,True,https://database.bio
31691385,The Clinical Genome and Ancestry Report: An interactive web application for prioritizing clinically implicated variants from genome sequencing data with ancestry composition.,True,https://tom.tch.harvard.edu/apps/cgar/
25819075,LOTUS-DB: an integrative and interactive database for Nelumbo nucifera study.,True,http://lotus-db.wbgcas.cn
31594943,"ClimCKmap, a spatially, temporally and climatically explicit distribution database for the Italian fauna.",True,http://hdl.handle.net/21.11125/a91f85cb-befd-4e14-8e83-24f17c4a0491
26501190,HLADR: a database system for enhancing the discovery of biomarkers for predicting human leukocyte antigen-mediated idiosyncratic adverse drug reactions.,False,
31614716,"DockNmine, a Web Portal to Assemble and Analyse Virtual and Experimental Interaction Data.",False,
27669338,ChemDataExtractor: A Toolkit for Automated Extraction of Chemical Information from the Scientific Literature.,True,http://www.chemdataextractor.org
33590697,"TaxonTableTools: A comprehensive, platform-independent graphical user interface software to explore and visualise DNA metabarcoding data.",True,https://pypi.org/project/taxontabletools/
26585775,Allele Frequencies Net Database: Improvements for storage of individual genotypes and analysis of existing data.,False,
26076725,"MetaPathways v2.5: quantitative functional, taxonomic and usability improvements.",False,
26586797,DIANA-miRGen v3.0: accurate characterization of microRNA promoters and their regulators.,True,http://www.microrna.gr/mirgen
28961906,CRISPR-DAV: CRISPR NGS data analysis and visualization pipeline.,True,https://hub.docker.com/r/pinetree1/crispr-dav/
31707700,Progress in Allosteric Database.,True,http://mdl.shsmu.edu.cn/ASD
24417251,SUBTLEX-UK: a new and improved word frequency database for British English.,False,
29529024,LAILAPS-QSM: A RESTful API and JAVA library for semantic query suggestions.,False,
26586804,<mds_ies_db>: a database of ciliate genome rearrangements.,True,http://oxytricha.princeton.edu/mds_ies_db
34406119,"Multi-syndrome, multi-gene risk modeling for individuals with a family history of cancer with the novel R package PanelPRO.",True,https://projects.iq.harvard.edu/bayesmendel/panelpro
29790904,Exploring drug space with ChemMaps.com.,True,http://www.chemmaps.com
26311606,Connected brains and minds--The UMCD repository for brain connectivity matrices.,True,http://umcd.humanconnectomeproject.org
33252190,GRIN database: A unified and manually curated repertoire of GRIN variants.,True,http://lmc.uab.es/grindb
23943281,3D brain atlas reconstructor service--online repository of three-dimensional models of brain structures.,False,
31636516,Recent developments in the Inorganic Crystal Structure Database: theoretical crystal structure data and related features.,False,
30564269,RDAD: A Machine Learning System to Support Phenotype-Based Rare Disease Diagnosis.,True,http://www.unimd.org/RDAD/
34469576,Drosophila Evolution over Space and Time (DEST): A New Population Genomics Resource.,False,
25417204,"Genomation: a toolkit to summarize, annotate and visualize genomic intervals.",True,http://bioinformatics.mdc-berlin.de/genomation
30040077,"MANTA2, update of the Mongo database for the analysis of transcription factor binding site alterations.",False,
32744259,FragMAX: the fragment-screening platform at the MAX IV Laboratory.,False,
32719477,A multilevel statistical toolkit to study animal social networks: the Animal Network Toolkit Software (ANTs) R package.,False,
33140413,Technical note: A report on the Forensic Anthropology Database for Assessing Methods Accuracy.,False,
25646545,Ring-Hydroxylating Oxygenase database: a database  of bacterial aromatic ring-hydroxylating oxygenases in  the management of bioremediation and biocatalysis of  aromatic compounds.,False,
30639314,MapMan4: A Refined Protein Classification and Annotation Framework Applicable to Multi-Omics Data Analysis.,False,
"25883147, 30668675",The ReproGenomics Viewer: an integrative cross-species toolbox for the reproductive science community.,True,http://rgv.genouest.org
22827839,Seqcrawler: biological data indexing and browsing platform.,False,
26314578,MGFM: a novel tool for detection of tissue and cell specific marker genes from microarray gene expression data.,True,http://cellfinder.org/analysis/marker
22130590,An infrastructure for ontology-based information systems in biomedicine: RICORDO case study.,True,http://ricordo.eu/relevant-resources
23702556,Genomic region operation kit for flexible processing of deep sequencing data.,True,http://csbi.ltdk.helsinki.fi/grok/
28388623,FZUImageReg: A toolbox for medical image registration and dose fusion in cervical cancer radiotherapy.,False,
32936830,The Twitter parliamentarian database: Analyzing Twitter politics across 26 countries.,False,
31647030,Comparison of cytosine base editors and development of the BEable-GPS database for targeting pathogenic SNVs.,False,
28938003,OXSA: An open-source magnetic resonance spectroscopy analysis toolbox in MATLAB.,False,
21280038,Flybrain neuron database: a comprehensive database system of the Drosophila brain neurons.,False,
21707396,ClickMD: an intuitive web-oriented molecular dynamics platform.,False,
26323715,BigBWA: approaching the Burrows-Wheeler aligner to Big Data technologies.,False,
23110536,GAMESS as a free quantum-mechanical platform for drug research.,False,
22426342,BioQ: tracing experimental origins in public genomic databases using a novel data provenance model.,True,http://bioq.saclab.net
25619994,ENVIRONMENTS and EOL: identification of Environment Ontology terms in text and the annotation of the Encyclopedia of Life.,True,http://environments.hcmr.gr
22159132,Human Protein Reference Database and Human Proteinpedia as resources for phosphoproteome analysis.,False,
22332237,Phylogenomic analysis of bacterial and archaeal sequences with AMPHORA2.,True,http://wolbachia.biology.virginia.edu/WuLab/Software.html
27317001,BRET: NanoLuc-Based Bioluminescence Resonance Energy Transfer Platform to Monitor Protein-Protein Interactions in Live Cells.,False,
29896176,The Human Virome Protein Cluster Database (HVPC): A Human Viral Metagenomic Database for Diversity and Function Annotation.,False,
29579071,HMMER Cut-off Threshold Tool (HMMERCTTER): Supervised classification of superfamily protein sequences with a reliable cut-off threshold.,False,
25526212,CoffeebEST: an integrated resource for Coffea spp expressed sequence tags.,True,http://bioinfo-02.cp.utfpr.edu.br/
28365732,Better living through ontologies at the Immune Epitope Database.,True,http://www.iedb.org
25897329,"Creation of a free, Internet-accessible database: the Multiple Target Ligand Database.",True,http://www.mtdcadd.com
31778148,Struo: a pipeline for building custom databases for common metagenome profilers.,True,http://ftp.tue.mpg.de/ebio/projects/struo/
22807434,Teaching the fluctuation test in silico by using mutate: a program to distinguish between the adaptive and spontaneous mutation hypotheses.,True,http://www.java.com
26375206,"The Cambridge Centre for Ageing and Neuroscience (Cam-CAN) data repository: Structural and functional MRI, MEG, and cognitive data from a cross-sectional adult lifespan sample.",False,
22438982,The database for aggregate analysis of ClinicalTrials.gov (AACT) and subsequent regrouping by clinical specialty.,False,
23110969,MP-T: improving membrane protein alignment for structure prediction.,True,http://www.stats.ox.ac.uk/proteins/resources
28632398,The Mitochondrial Protein Atlas: A Database of Experimentally Verified Information on the Human Mitochondrial Proteome.,False,
33909569,PAN: Personalized Annotation-Based Networks for the Prediction of Breast Cancer Relapse.,False,
23929679,CONFECT: conformations from an expert collection of torsion patterns.,False,
31109313,The STELLAR trial protocol: a prospective multicentre trial for Richter's syndrome consisting of a randomised trial investigation CHOP-R with or without acalabrutinib for newly diagnosed RS and a single-arm platform study for evaluation of novel agents in relapsed disease.,True,https://www.isrctn.com/ISRCTN52839057
26055102,BioAcoustica: a free and open repository and analysis platform for bioacoustics.,True,http://bio.acousti.ca
33099010,ERP CORE: An open resource for human event-related potential research.,False,
28066963,Phenotiki: an open software and hardware platform for affordable and easy image-based phenotyping of rosette-shaped plants.,True,http://phenotiki.com
