pmid,title,has_resource_url,resource_url
32028878,PlaPPISite: a comprehensive resource for plant protein-protein interaction sites.,True,http://zzdlab.com/plappisite/index.php
28053167,PceRBase: a database of plant competing endogenous RNA.,True,http://bis.zju.edu.cn/pcernadb/index.jsp
24265220,CAMP: Collection of sequences and structures of antimicrobial peptides.,True,http://www.camp.bicnirrh.res.in/
33237299,GreenPhylDB v5: a comparative pangenomic database for plant genomes.,True,https://www.greenphyl.org
24101916,FunGene: the functional gene pipeline and repository.,True,http://fungene.cme.msu.edu/
26298580,PPDB: A Tool for Investigation of Plants Physiology Based on Gene Ontology.,True,http://www.iitr.ac.in/ajayshiv/
33331653,DATAMAN: A global database of nitrous oxide and ammonia emission factors for excreta deposited by livestock and land-applied manure.,True,http://www.dataman.co.nz
31599331,"MSDB: a comprehensive, annotated database of microsatellites.",False,
23547943,TRACER: a resource to study the regulatory architecture of the mouse genome.,True,http://tracerdatabase.embl.de
22080511,ADHDgene: a genetic database for attention deficit hyperactivity disorder.,True,http://adhd.psych.ac.cn/
23411719,YY1TargetDB: an integral information resource for Yin Yang 1 target loci.,True,http://www.myogenesisdb.org/YY1TargetDB
31612915,MIBiG 2.0: a repository for biosynthetic gene clusters of known function.,True,https://mibig.secondarymetabolites.org/
29088455,HCMDB: the human cancer metastasis database.,True,http://hcmdb.i-sanger.com/index
27899646,FAIRDOMHub: a repository and collaboration environment for sharing systems biology research.,True,https://fairdomhub.org/
30365027,"gcMeta: a Global Catalogue of Metagenomics platform to support the archiving, standardization and analysis of microbiome data.",True,https://gcmeta.wdcm.org/
33190914,DEDuCT 2.0: An updated knowledgebase and an exploration of the current regulations and guidelines from the perspective of endocrine disrupting chemicals.,False,
33313674,"ColorCells: a database of expression, classification and functions of lncRNAs in single cells.",True,http://rna.sysu.edu.cn/colorcells/
25484339,DISEASES: text mining and data integration of disease-gene associations.,True,http://diseases.jensenlab.org/
27484196,iLIR database: A web resource for LIR motif-containing proteins in eukaryotes.,True,https://ilir.warwick.ac.uk
25178289,Native Pig and Chicken Breed Database: NPCDB.,True,http://npcdb.snu.ac.kr/
33970229,ChemHub: a knowledgebase of functional chemicals for synthetic biology studies.,True,http://www.rxnfinder.org/chemhub/
31624845,"CRISPRCasdb a successor of CRISPRdb containing CRISPR arrays and cas genes from complete genome sequences, and tools to download and query lists of repeats and spacers.",True,https://crisprcas.i2bc.paris-saclay.fr/
33757430,ATAV: a comprehensive platform for population-scale genomic analyses.,True,http://atavdb.org/
29382910,Lnc2Catlas: an atlas of long noncoding RNAs associated with risk of cancers.,True,http://lnc2catlas.bioinfotech.org/
21247929,A genotypic and phenotypic information source for marker-assisted selection of cereals: the CEREALAB database.,True,http://www.cerealab.unimore.it/jws/cerealab.jnlp
23750084,InDiaMed: A Comprehensive Database of Indian Medicinal plants for Diabetes.,True,http://www.indiamed.info
25378329,"MatrixDB, the extracellular matrix interaction database: updated content, a new navigator and expanded functionalities.",True,http://matrixdb.ibcp.fr
22693078,"ABCMdb: a database for the comparative analysis of protein mutations in ABC transporters, and a potential framework for a general application.",False,
27551106,PPI4DOCK: large scale assessment of the use of homology models in free docking over more than 1000 realistic targets.,True,http://biodev.cea.fr/interevol/ppi4dock/
23162083,PTID: an integrated web resource and computational tool for agrochemical discovery.,True,http://lilab.ecust.edu.cn/ptid/
30721533,"SiMPLOD, a Structure-Integrated Database of Collagen Lysyl Hydroxylase (LH/PLOD) Enzyme Variants.",True,http://fornerislab.unipv.it/SiMPLOD
22589183,PRDB: Protein Repeat DataBase.,True,http://bioinfo.montp.cnrs.fr/?r=repeatDB
27995664,AraQTL - workbench and archive for systems genetics in Arabidopsis thaliana.,True,http://www.bioinformatics.nl/Ara
25234927,circBase: a database for circular RNAs.,True,http://www.circbase.org/
23996831,"The Nencki Affective Picture System (NAPS): introduction to a novel, standardized, wide-range, high-quality, realistic picture database.",True,http://naps.nencki.gov.pl
32159764,"MMHub, a database for the mulberry metabolome.",True,https://biodb.swu.edu.cn/mmdb/
34273949,ARPEGGIO: Automated Reproducible Polyploid EpiGenetic GuIdance workflOw.,False,
24910945,MOPED 2.5--an integrated multi-omics resource: multi-omics profiling expression database now includes transcriptomics data.,True,http://moped.proteinspire.org
25360160,BioPhytMol: a drug discovery community resource on anti-mycobacterial phytomolecules and plant extracts.,True,http://ab-openlab.csir.res.in/biophytmol/
25361973,KnotProt: a database of proteins with knots and slipknots.,True,http://knotprot.cent.uw.edu.pl/
33324449,Web-Based Genome Analysis of Bacterial Meningitis Pathogens for Public Health Applications Using the Bacterial Meningitis Genomic Analysis Platform (BMGAP).,False,
30419167,"ZINClick v.18: Expanding Chemical Space of 1,2,3-Triazoles.",True,http://www.ZINClick.org
34521345,PathFams: statistical detection of pathogen-associated protein domains.,True,https://pathfams.uwaterloo.ca
30407583,FusionGDB: fusion gene annotation DataBase.,True,https://ccsm.uth.edu/FusionGDB
29697370,LDSplitDB: a database for studies of meiotic recombination hotspots in MHC using human genomic data.,True,http://histone.scse.ntu.edu.sg/LDSplitDB
26746174,Pleurochrysome: A Web Database of Pleurochrysis Transcripts and Orthologs Among Heterogeneous Algae.,True,http://bioinf.mind.meiji.ac.jp/phapt/
