pmid,title,has_resource_url,resource_url
26430546,ICeE an interface for C. elegans experiments.,True,http://www.ciml.univ-mrs.fr/EWBANK_jonathan/software.html
26089836,PrOnto database : GO term functional dissimilarity inferred from biological data.,True,http://tagc.univ-mrs.fr/pronto
33203359,FishDB: an integrated functional genomics database for fishes.,True,http://fishdb.ihb.ac.cn
22419844,NeMedPlant: a database of therapeutic applications and chemical constituents of medicinal plants from north-east region of India.,True,http://bif.uohyd.ac.in/nemedplant/orhttp://202.41.85.11/nemedplant/
34058973,GLEANER: a web server for GermLine cycle Expression ANalysis and Epigenetic Roadmap visualization.,True,http://compbio-zhanglab.org/GLEANER
31598696,"snoDB: an interactive database of human snoRNA sequences, abundance and interactions.",False,
31452162,Accessing Cryptosporidium Omic and Isolate Data via CryptoDB.org.,True,http://cryptodb.org/
33166383,FireProtDB: database of manually curated protein stability data.,True,https://loschmidt.chemi.muni.cz/fireprotdb
27338257,AraPPISite: a database of fine-grained protein-protein interaction site annotations for Arabidopsis thaliana.,True,http://systbio.cau.edu.cn/arappisite/index.html
30329095,CancerSplicingQTL: a database for genome-wide identification of splicing QTLs in human cancer.,True,http://www.cancersplicingqtl-hust.com/
34016708,Analyzing the vast coronavirus literature with CoronaCentral.,True,https://coronacentral.ai
26876982,ChemProt-3.0: a global chemical biology diseases mapping.,True,http://potentia.cbs.dtu.dk/ChemProt/
22080506,A database of immunoglobulins with integrated tools: DIGIT.,True,http://biocomputing.it/digit
30371849,LNCipedia 5: towards a reference set of human long non-coding RNAs.,True,https://lncipedia.org
30215764,AWESOME: a database of SNPs that affect protein post-translational modifications.,True,http://www.awesome-hust.com
28700989,DoriTool: A Bioinformatics Integrative Tool for Post-Association Functional Annotation.,True,https://doritool.github.io/
33010176,CancerImmunityQTL: a database to systematically evaluate the impact of genetic variants on immune infiltration in human cancer.,True,http://www.cancerimmunityqtl-hust.com/
33238002,RecipeDB: a resource for exploring recipes.,True,https://cosylab.iiitd.edu.in/recipedb
30239679,AgBioData consortium recommendations for sustainable genomics and genetics databases for agriculture.,True,https://www.agbiodata.org
33216899,WCSdb: a database of wild Coffea species.,True,http://publish.plantnet-project.org/project/wildcofdb_en
24259684,BrassiBase: introduction to a novel knowledge database on Brassicaceae evolution.,True,http://brassibase.cos.uni-heidelberg.de
25125444,LeishMicrosatDB: open source database of repeat sequences detected in six fully sequenced Leishmania genomes.,True,http://biomedinformri.com/leishmicrosat
31762961,MaizeSNPDB: A comprehensive database for efficient retrieve and analysis of SNPs among 1210 maize lines.,True,http://150.109.59.144:3838/MaizeSNPDB/
22448897,WAVOS: a MATLAB toolkit for wavelet analysis and visualization of oscillatory systems.,False,
28150236,Bioinformatics Analysis of Protein Phosphorylation in Plant Systems Biology Using P3DB.,True,http://p3db.org
25432975,GenomicusPlants: a web resource to study genome evolution in flowering plants.,True,http://www.genomicus.biologie.ens.fr/genomicus-plants
27530307,"C-DEVA: Detection, evaluation, visualization and annotation of clusters from biological networks.",False,
31555312,MaizeDIG: Maize Database of Images and Genomes.,True,http://maizedig.maizegdb.org/
26255309,MetazSecKB: the human and animal secretome and subcellular proteome knowledgebase.,True,http://proteomics.ysu.edu/secretomes/animal/index.php
34023905,"AnnotSV and knotAnnotSV: a web server for human structural variations annotations, ranking and analysis.",True,https://www.lbgi.fr/AnnotSV/
26697753,DLGP: A database for lineage-conserved and lineage-specific gene pairs in animal and plant genomes.,True,http://lcgbase.big.ac.cn/DLGP/
27794552,LinkProt: a database collecting information about biological links.,True,http://linkprot.cent.uw.edu.pl
24408216,tbvar: A comprehensive genome variation resource for Mycobacterium tuberculosis.,True,http://genome.igib.res.in/tbvar/
24307774,DIACAN: Integrated Database for Antidiabetic and Anticancer Medicinal Plants.,True,http://www.kaubic.in/diacan
33119751,The MemMoRF database for recognizing disordered protein regions interacting with cellular membranes.,True,https://memmorf.hegelab.org
25921073,FunRich: An open access standalone functional enrichment and interaction network analysis tool.,True,http://www.funrich.org
33247936,VarStack: a web tool for data retrieval to interpret somatic variants in cancer.,True,https://varstack.brown.edu
22570419,LAHEDES: the LAGLIDADG homing endonuclease database and engineering server.,True,http://homingendonuclease.net
33882120,APICURON: a database to credit and acknowledge the work of biocurators.,True,https://apicuron.org
