pmid,title,has_resource_url,resource_url
32500918,"RGPDB: database of root-associated genes and promoters in maize, soybean, and sorghum.",False,
28529079,VirusMap: A visualization database for the influenza A virus.,False,
30937442,The sncRNA Zoo: a repository for circulating small noncoding RNAs in animals.,True,https://www.ccb.uni-saarland.de/asra/
34248529,The Stroke Neuro-Imaging Phenotype Repository: An Open Data Science Platform for Stroke Research.,False,
24441765,TR-DB: an open-access database of compounds affecting the ethylene-induced triple response in Arabidopsis.,True,https://chaos.ugent.be/WE15/
34058988,A tool for analyzing and visualizing ribo-seq data at the isoform level.,True,http://cosbi7.ee.ncku.edu.tw/RPiso/
25991176,EpiHosp: A web-based visualization tool enabling the exploratory analysis of complications of implantable medical devices from a nationwide hospital database.,False,
27993779,Recon2Neo4j: applying graph database technologies for managing comprehensive genome-scale networks.,True,https://diseaseknowledgebase.etriks.org/metabolic/browser/
32311035,RA-map: building a state-of-the-art interactive knowledge base for rheumatoid arthritis.,True,ramap.elixir-luxembourg.org
26108279,GDC 2: Compression of large collections of genomes.,True,http://sun.aei.polsl.pl/REFRESH/index.php?page=projects&project=gdc&subpage=about
26030757,DynamicRoots: A Software Platform for the Reconstruction and Analysis of Growing Plant Roots.,False,
34583740,FP-ADMET: a compendium of fingerprint-based ADMET prediction models.,False,
27863903,TrypTag.org: A Trypanosome Genome-wide Protein Localisation Resource.,False,
33753737,Fault2SHA Central Apennines database and structuring active fault data for seismic hazard assessment.,False,
33462958,CannabisGDB: a comprehensive genomic database for Cannabis Sativa L.,False,
32341633,The Multiple Sclerosis Surveillance Registry: A Novel Interactive Database Within the Veterans Health Administration.,False,
28113723,IsAProteinDB: An Indexed Database of Trypsinized Proteins for Fast Peptide Mass Fingerprinting.,False,
28829434,"ForCenS, a curated database of planktonic foraminifera census counts in marine surface sediment samples.",False,
31380568,FragSAD: A database of diversity and species abundance distributions from habitat fragments.,False,
23719696,The generalized invariom database (GID).,False,
22054246,TOFSIMS-P: a web-based platform for analysis of large-scale TOF-SIMS data.,False,
34370723,PPIDomainMiner: Inferring domain-domain interactions from multiple sources of protein-protein interactions.,True,http://ppidm.loria.fr/
21515685,"The GreenCut2 resource, a phylogenomically derived inventory of proteins specific to the plant lineage.",False,
23239073,Diphones-fr: a French database of diphone positional frequency.,False,
31844107,"Ten-Second Electrophysiology: Evaluation of the 3DEP Platform for high-speed, high-accuracy cell analysis.",False,
34200635,PPGTempStitch: A MATLAB Toolbox for Augmenting Annotated Photoplethsmogram Signals.,False,
28937982,Protein complex prediction via dense subgraphs and false positive analysis.,False,
33507077,Remodeling nanoDESI Platform with Ion Mobility Spectrometry to Expand Protein Coverage in Cancerous Tissue.,False,
28008688,The Clinical Next-Generation Sequencing Database: A Tool for the Unified Management of Clinical Information and Genetic Variants to Accelerate Variant Pathogenicity Classification.,False,
26527148,MeshAndCollect: an automated multi-crystal data-collection workflow for synchrotron macromolecular crystallography beamlines.,False,
32333496,PsORF: a database of small ORFs in plants.,False,
23817071,LipidBlast in silico tandem mass spectrometry database for lipid identification.,False,
28736578,The Dark Proteome Database.,False,
31276469,BioGD: Bio-inspired robust gradient descent.,False,
29244774,3DCONS-DB: A Database of Position-Specific Scoring Matrices in Protein Structures.,False,
32634151,ShAn: An easy-to-use tool for interactive and integrated variant annotation.,False,
25604335,Methanogenic archaea database containing physiological and biochemical characteristics.,True,http://metanogen.biotech.uni.wroc.pl/
32091591,6mA-Finder: a novel online tool for predicting DNA N6-methyladenine sites in genomes.,True,https://bioinfo.uth.edu/6mA_Finder
27683069,PeptideTracker: A knowledge base for collecting and storing information on protein concentrations in biological tissues.,False,
34473087,Frag4Lead: growing crystallographic fragment hits by catalog using fragment-guided template docking.,False,
25314003,MuTE: a MATLAB toolbox to compare established and novel estimators of the multivariate transfer entropy.,False,
33433310,ActDES - a curated Actinobacterial Database for Evolutionary Studies.,False,
25068261,Mynodbcsv: lightweight zero-config database solution for handling very large CSV files.,False,
31701125,Causal Inference Engine: a platform for directional gene set enrichment analysis and inference of active transcriptional regulators.,False,
24967073,BIOFRAG - a new database for analyzing BIOdiversity responses to forest FRAGmentation.,False,
31975977,ChronoSphere: a graph-based EMF model repository for IT landscape models.,False,
28146585,Development and validation of a Database Forensic Metamodel (DBFM).,False,
28617437,"EMT-Regulome: a database for EMT-related regulatory interactions, motifs and network.",False,
34347828,EUAdb: A resource for COVID-19 test development and comparison.,False,
32519291,FaReT: A free and open-source toolkit of three-dimensional models and software to study face perception.,False,
32386297,HotSpotAnnotations-a database for hotspot mutations and annotations in cancer.,False,
30165440,Fractalis: a scalable open-source service for platform-independent interactive visual analysis of biomedical data.,False,
22079417,Disease associated cytokine SNPs database: an annotation and dissemination model.,True,http://www.iupui.edu/~cytosnp
23447014,BreedVision--a multi-sensor platform for non-destructive field-based phenotyping in plant breeding.,False,
28742254,"B-chrom: a database on B-chromosomes of plants, animals and fungi.",False,
25925571,GenoLIB: a database of biological parts derived from a library of common plasmid features.,False,
25570151,CIDI-lung-seg: a single-click annotation tool for automatic delineation of lungs from CT scans.,False,
29220468,EUCANEXT: an integrated database for the exploration of genomic and transcriptomic data from Eucalyptus species.,True,http://www.lge.ibi.unicamp.br/eucalyptusdb
24895523,The Vascular Model Repository: A Public Resource of Medical Imaging Data and Blood Flow Simulation Results.,True,http://www.vascularmodel.org
31088857,Interactive Peptide Spectral Annotator: A Versatile Web-based Tool for Proteomic Applications.,True,http://interactivepeptidespectralannotator.com
34301277,The LORIS MyeliNeuroGene rare disease database for natural history studies and clinical trial readiness.,False,
29017328,The Tolerome: A Database of Transcriptome-Level Contributions to Diverse Escherichia coli Resistance and Tolerance Phenotypes.,False,
27634291,Pathogen metadata platform: software for accessing and analyzing pathogen strain information.,False,
28605775,Biocuration in the structure-function linkage database: the anatomy of a superfamily.,False,
26307380,"Chlamydomonas Genome Resource for Laboratory Strains Reveals a Mosaic of Sequence Variation, Identifies True Strain Histories, and Enables Strain-Specific Studies.",False,
23629549,Genomics: New zebrafish genome resources.,False,
24565063,HeLiVa platform: integrated heart-liver-vascular systems for drug testing in human health and disease.,False,
28611359,Chloroplast Genomic Resource of Paris for Species Discrimination.,False,
30306739,PhyMet<sup>2</sup> : a database and toolkit for phylogenetic and metabolic analyses of methanogens.,False,
26745641,SNaPP: Simplified Nanoproteomics Platform for Reproducible Global Proteomic Analysis of Nanogram Protein Quantities.,False,
24564786,Fungal plant cell wall-degrading enzyme database: a platform for comparative and evolutionary genomics in fungi and Oomycetes.,True,http://pcwde.riceblast.snu.ac.kr/
27643689,Mapping Phenotypic Information in Heterogeneous Textual Sources to a Domain-Specific Terminological Resource.,False,
22254529,DigiScope--unobtrusive collection and annotating of auscultations in real hospital environments.,False,
31893215,"Recent advances in understanding genetic variants associated with growth, carcass and meat productivity traits in sheep (<i>Ovis aries</i>): an update.",False,
28210206,The UNC-Wisconsin Rhesus Macaque Neurodevelopment Database: A Structural MRI and DTI Database of Early Postnatal Development.,False,
26110065,A TEX₈₆ surface sediment database and extended Bayesian calibration.,False,
21364759,NAViGaTing the micronome--using multiple microRNA prediction databases to identify signalling pathway-associated microRNAs.,True,http://ophid.utoronto.ca/mirDIP
34473958,ASGCT's new landscape reports: A comprehensive data resource.,False,
30092360,Molecular property diagnostic suite for diabetes mellitus (MPDS<sup>DM</sup>): An integrated web portal for drug discovery and drug repurposing.,True,http://www.mpds-diabetes.in
34270057,Computational Phosphorylation Network Reconstruction: An Update on Methods and Resources.,False,
28044298,FISH-in-CHIPS: A Microfluidic Platform for Molecular Typing of Cancer Cells.,False,
33497488,The Parkinson's Disease DNA Variant Browser.,True,https://pdgenetics.shinyapps.io/VariantBrowser/
26264559,leBIBIQBPP: a set of databases and a webtool for automatic phylogenetic analysis of prokaryotic sequences.,False,
34270058,The Application of an R Language-Based Platform cRacker for Phosphoproteomics Data Analysis.,False,
26249149,Model organism databases.,False,
24519495,The Brussels Mood Inductive Audio Stories (MIAS) database.,False,
31733823,NHP-immunome: A translational research-oriented database of non-human primate immune system proteins.,True,http://www.fidic.org.co:90/proyecto/
25880848,"Spiked GBS: a unified, open platform for single marker genotyping and whole-genome profiling.",False,
22359445,"Geno viewer, a SAM/BAM viewer tool.",True,http://www.genoviewer.com/
25802363,International Society of Human and Animal Mycology (ISHAM)-ITS reference DNA barcoding database--the quality controlled standard tool for routine identification of human and animal pathogenic fungi.,True,http://www.isham.org/
21900204,Crowdsourcing network inference: the DREAM predictive signaling network challenge.,False,
23900247,mentha: a resource for browsing integrated protein-interaction networks.,False,
23784980,LearnLab's DataShop: a data repository and analytics tool set for cognitive science.,False,
32733138,Frozen Zoo: a collection of permafrost samples containing viable protists and their viruses.,False,
23827707,Browsing (Epi)genomes: a guide to data resources and epigenome browsers for stem cell researchers.,False,
33053376,A Comprehensive Subcellular Atlas of the Toxoplasma Proteome via hyperLOPIT Provides Spatial Context for Protein Functions.,False,
32572234,The GlyCosmos Portal: a unified and comprehensive web resource for the glycosciences.,False,
22046109,BioStar: an online question & answer resource for the bioinformatics community.,False,
33483739,Mouse Quantitative Proteomics Knowledgebase: reference protein concentration ranges in 20 mouse tissues using 5000 quantitative proteomics assays.,True,http://mousequapro.proteincentre.com
29134013,"Southern Ocean Echinoids database - An updated version of Antarctic, Sub-Antarctic and cold temperate echinoid database.",False,
26231432,AlignBucket: a tool to speed up 'all-against-all' protein sequence alignments optimizing length constraints.,True,http://www.biocomp.unibo.it/∼giuseppe/partitioning.html
27197945,"The Flint Animal Cancer Center (FACC) Canine Tumour Cell Line Panel: a resource for veterinary drug discovery, comparative oncology and translational medicine.",False,
21749716,iAB-RBC-283: A proteomically derived knowledge-base of erythrocyte metabolism that can be used to simulate its physiological and patho-physiological states.,False,
21685053,CHASM and SNVBox: toolkit for detecting biologically important single nucleotide mutations in cancer.,True,http://wiki.chasmsoftware.org
25261406,GPAC-genome presence/absence compiler: a web application to comparatively visualize multiple genome-level changes.,True,http://www.bioinformatics.uni-muenster.de/tools/gpac
25380777,XMS: cross-platform normalization method for multimodal mass spectrometric tissue profiling.,False,
30368842,Quantal Risk Assessment Database: A Database for Exploring Patterns in Quantal Dose-Response Data in Risk Assessment and its Application to Develop Priors for Bayesian Dose-Response Analysis.,False,
23536820,Comparative GO: a web application for comparative gene ontology and gene ontology-based gene selection in bacteria.,True,http://turing.ersa.edu.au/BacteriaGO
