pmid,title,has_resource_url,resource_url
24792157,"Fifteen years SIB Swiss Institute of Bioinformatics: life science databases, tools and support.",True,http://www.isb-sib.ch
33508968,Databases for the study of biofilms: current status and potential applications.,False,
24596128,"Highlights of B/D-HPP and HPP Resource Pillar Workshops at 12th Annual HUPO World Congress of Proteomics: September 14-18, 2013, Yokohama, Japan.",False,
22859749,Assessment of community-submitted ontology annotations from a novel database-journal partnership.,True,http://www.arabidopsis.org
29446725,Mapping of Protein-Protein Interactions: Web-Based Resources for Revealing Interactomes.,False,
30659409,Screening responsive or resistant biomarkers of immune checkpoint inhibitors based on online databases.,False,
28660674,Comprehensive Network Map of ADME-Tox Databases.,False,
27743371,Databases and Associated Tools for Glycomics and Glycoproteomics.,False,
32331540,The Generated Databases (GDBs) as a Source of 3D-shaped Building Blocks for Use in Medicinal Chemistry and Drug Discovery.,False,
27875548,Accelerating Information Retrieval from Profile Hidden Markov Model Databases.,False,
28269127,Dermatologist-like feature extraction from skin lesion for improved asymmetry classification in PH2 database.,False,
26434392,Protein function annotation using protein domain family resources.,False,
24304889,Expression Atlas update--a database of gene and transcript expression from microarray- and sequencing-based functional genomics experiments.,True,http://www.ebi.ac.uk/gxa
31514149,A Convolutional Neural Network System to Discriminate Drug-Target Interactions.,True,http://www.dlearningapp.com/web/DrugCNN.htm
31874614,Predicting drug-target interactions from drug structure and protein sequence using novel convolutional neural networks.,True,http://deeplearner.ahu.edu.cn/web/CnnDTI.htm
32071553,"Contents, Construction Methods, Data Resources, and Functions Comparative Analysis of Bacteria Databases.",False,
25878529,The Jean Gutierrez spider mite collection.,False,
33677561,Analysing the yeast complexome-the Complex Portal rising to the challenge.,False,
26009974,Review of natural product databases.,False,
21586727,Network-based tools for the identification of novel drug targets.,True,http://www.SignaLink.org
25977788,"A repository of assays to quantify 10,000 human proteins by SWATH-MS.",False,
26305468,A Catalog of Proteins Expressed in the AG Secreted Fluid during the Mature Phase of the Chinese Mitten Crabs (Eriocheir sinensis).,True,http://www.ncbi.nlm.nih.gov/
