url,status,country,coordinates,wayback_url,is_live,url_validation
phi5.phi-base.org,Invalid URL 'phi5.phi-base.org': No scheme supplied. Perhaps you meant https://phi5.phi-base.org?,,,,False,ok
https://kni.me/w/3kH1SQV_mMUsMTS,403,,,,False,ok
https://acinetobase.vib.be/,200,,,,True,ok
https://dentalbioinformatics.com/,200,,,,True,ok
https://channelsdb2.biodata.ceitec.cz/,200,,,,True,ok
http://webpsn.hpc.unimo.it/psngpcr.php,200,,,,True,ok
https://huggingface.co/spaces/HUBioDataLab/Domain2GO,200,,,,True,ok
http://ekhidna2.biocenter.helsinki.fi/dali,200,,,,True,ok
https://fuhaililab.github.io/sc2MeNetDrug/,200,,,,True,review
https://genomics-hub.pros.dsic.upv.es:3016/,200,,,,True,ok
https://m2or.chemsensim.fr/,200,,,,True,ok
https://demo.sci.tellapp.org/,200,,,,True,ok
https://kastrack.crea.gov.it/kastrackdb/?lang=en,200,,,,True,ok
http://mtb.bioinf.med.uni-goettingen.de/mtb-report,404,,,,False,ok
http://gmql.eu/variant_hunter/,200,,,,True,ok
https://pancan-apaqtm-zju.shinyapps.io/pancanaQTM/,405,,,,False,ok
http://mhcmotifatlas.org/,200,,,,True,ok
http://www.gnacek.com/affective-video-database-online-study,200,,,,True,ok
https://rqkjkgpsyu.us-east-1.awsapprunner.com/,200,,,,True,ok
http://oglcnac.org/pred_dl,200,,,,True,ok
http://enhanceratlas.net/scenhancer/,404,,,,False,ok
https://cellknowledge.com.cn/mcsdb/autophagy.html,200,,,,True,ok
https://tubic.org/Nm,200,,,,True,ok
https://bioexcel-cv19.bsc.es/#/,200,,,,True,ok
http://www.oxfordjournals.org/nar/database/c/,200,,,,True,blocked
https://google-research.github.io/proteinfer/,200,,,,True,review
https://vivarium-collective.github.io,200,,,,True,review
https://www.iphylo.net/,200,,,,True,ok
https://mistdb.com,200,,,,True,ok
https://bioconductor.org/packages/NeuCA,200,,,,True,ok
https://prosimat.heinzelab.de/,"HTTPSConnectionPool(host='prosimat.heinzelab.de', port=443): Max retries exceeded with url: / (Cause",,,,False,ok
https://ptmint.sjtu.edu.cn/,200,,,,True,ok
https://www.sorghumbase.org,200,,,,True,ok
http://omicslab.genetics.ac.cn/dred,200,,,,True,ok
https://hub.docker.com/repository/docker/ikmb/magscot,200,,,,True,ok
https://qinlab.sysu.edu.cn/home,403,,,,False,ok
https://absd.pasteur.cloud,200,,,,True,ok
http://plantrna.ibmp.cnrs.fr/,200,,,,True,ok
https://g2p.broadinstitute.org/,200,,,,True,ok
https://naturar.quimica.unlp.edu.ar,200,,,,True,ok
https://ctlab.itmo.ru/shiny/gatom,200,,,,True,ok
https://wenmr.science.uu.nl/haddock2.4,200,,,,True,ok
https://www.ribocentre.org,200,,,,True,ok
https://folding.biofold.org/k-pro,200,,,,True,ok
http://www.pharmakovariome.com/,200,,,,True,ok
https://bis.zju.edu.cn/ncPlantDB,200,,,,True,ok
http://www.arabidopsis.org,403,,,,False,ok
https://server.wei-group.net/scIMC/,404,,,,False,ok
https://www.dsimb.inserm.fr/ATLAS,200,,,,True,ok
https://crisprals.yachaytech.edu.ec/,"HTTPSConnectionPool(host='crisprals.yachaytech.edu.ec', port=443): Max retries exceeded with url: / ",,,,False,ok
https://www.kegg.jp,200,,,,True,ok
https://prs.byu.edu,200,,,,True,ok
http://www.medsysbio.org:8080/LiqBioer,403,,,,False,ok
http://rps.renlab.org,200,,,,True,ok
http://lujialab.org.cn/on-line-databases/,404,,,,False,ok
http://malehealthatlas.cn/,200,,,,True,ok
http://ncr2met.wchoda.com,200,,,,True,ok
https://CRAN.R-project.org/package=rPanglaoDB,200,,,,True,ok
http://bio.liclab.net/TF-Marker/,468,,,,False,ok
http://www.evdnadatabase.com,200,,,,True,ok
https://bnglviz.github.io/,200,,,,True,review
https://zzubioinfo.shinyapps.io/mlGBM/,405,,,,False,ok
http://www.phenebank.org,"HTTPConnectionPool(host='www.phenebank.org', port=80): Max retries exceeded with url: / (Caused by N",,,,False,ok
http://circlebase.maolab.org,405,,,,False,ok
https://www.cropmetabolome.com/,200,,,,True,ok
https://topcysteinedb.hhu.de/,"HTTPSConnectionPool(host='topcysteinedb.hhu.de', port=443): Max retries exceeded with url: / (Caused",,,,False,ok
https://bioapps.maxperutzlabs.ac.at/app/amica,200,,,,True,ok
https://genesilico.pl/nacddb/,200,,,,True,ok
https://itol.embl.de,200,,,,True,ok
https://virusseq-dataportal.ca/,200,,,,True,ok
https://nipgr.ac.in/PtncRNAdb,200,,,,True,ok
https://matrisomedb.org,200,,,,True,ok
https://vexd.cchmc.org/,200,,,,True,ok
https://bio.liclab.net/scImmOmics/home,200,,,,True,ok
http://mespeus.nchu.edu.tw/,"HTTPSConnectionPool(host='mespeus.nchu.edu.tw', port=443): Max retries exceeded with url: / (Caused ",,,,False,ok
https://abasy.ccg.unam.mx/,403,,,,False,ok
https://codnas-rna.bioinformatica.org/,"HTTPSConnectionPool(host='codnas-rna.bioinformatica.org', port=443): Max retries exceeded with url: ",,,,False,ok
http://i.uestc.edu.cn/ACovPepDB/,200,,,,True,ok
http://www.nii.ac.in/sg-ml-plap.html,200,,,,True,ok
http://www.themicrobedirectory.com/,200,,,,True,ok
https://ngdc.cncb.ac.cn/braincatalog,200,,,,True,ok
https://pickles.hart-lab.org,200,,,,True,ok
https://www.maherlab.com/crypticproteindb,200,,,,True,ok
https://repurposedrugs.org/,200,,,,True,ok
http://data.iscr.ac.cn/lineage/#/home,200,,,,True,ok
http://www.rnanut.net/lncrnadisease,200,,,,True,ok
http://www.graven.cn,200,,,,True,ok
https://phylocloud.cgmlab.org,"HTTPSConnectionPool(host='phylocloud.cgmlab.org', port=443): Max retries exceeded with url: / (Cause",,,,False,ok
http://mirnafinder.shyaman.me/,"HTTPConnectionPool(host='mirnafinder.shyaman.me', port=80): Max retries exceeded with url: / (Caused",,,,False,ok
https://expresso.sustech.edu.cn,200,,,,True,ok
https://omicsml.github.io/SpatialCTD/,200,,,,True,review
https://idrblab.org/themarker,200,,,,True,ok
http://8.142.154.29,200,,,,True,ok
https://treethinkers.nig.ac.jp/redlist/,200,,,,True,ok
https://ngdc.cncb.ac.cn/propan,200,,,,True,ok
https://doi.brainimagelibrary.org/doi/10.35077/g.25,200,,,,True,ok
https://oglcnac.org/atlas/,200,,,,True,ok
https://scagecom.org,200,,,,True,ok
http://www.liugroup.site/scardock/,200,,,,True,ok
https://sema-trap.ziemertlab.com,200,,,,True,ok
https://platform.stjude.cloud/workflows/seaseq,200,,,,True,ok
http://smcvdb.rcb.ac.in:4321/,200,,,,True,ok
https://ngdc.cncb.ac.cn/edk/,200,,,,True,ok
http://bioinfor.imu.edu.cn/mbpa,200,,,,True,ok
https://biomed.nscc-gz.cn/zhaolab/VCAT/,200,,,,True,ok
https://www.immunesinglecell.org/,405,,,,False,ok
https://mfs.maizegdb.org/,200,,,,True,ok
https://konnect2prot.thsti.in,"HTTPSConnectionPool(host='konnect2prot.thsti.in', port=443): Max retries exceeded with url: / (Cause",,,,False,ok
https://www.rhea-db.org,200,,,,True,ok
https://CRAN.R-project.org/package=ssMutPA,200,,,,True,ok
https://breedbase.org/,200,,,,True,ok
http://salmonet.org/,200,,,,True,ok
http://www.rjh-sc2sepsis.com/,400,,,,False,ok
https://www.hibc.rwth-aachen.de,200,,,,True,ok
https://cadd.nscc-tj.cn/deploy/optadmet/,"HTTPSConnectionPool(host='cadd.nscc-tj.cn', port=443): Max retries exceeded with url: /deploy/optadm",,,,False,ok
http://www.scov2-md.org,200,,,,True,ok
https://VARista.link,"HTTPSConnectionPool(host='varista.link', port=443): Max retries exceeded with url: / (Caused by Name",,,,False,ok
https://uls23.grand-challenge.org,200,,,,True,ok
https://osf.io/dtfjv/,200,,,,True,ok
https://pdgenetics.shinyapps.io/GBA1Browser/,405,,,,False,ok
https://yanglab.hzau.edu.cn/AMIR/,200,,,,True,ok
https://pmiren.com/,"HTTPSConnectionPool(host='pmiren.com', port=443): Max retries exceeded with url: / (Caused by Protoc",,,,False,ok
https://TEDD.obg.cuhk.edu.hk/,200,,,,True,ok
http://prosperousplus.unimelb-biotools.cloud.edu.au/,200,,,,True,ok
https://alzdatalens.partners.org,200,,,,True,ok
https://ham.ihbt.res.in/ihmdb,"HTTPSConnectionPool(host='ham.ihbt.res.in', port=443): Max retries exceeded with url: /ihmdb (Caused",,,,False,ok
https://www.chemicalprobes.org/,200,,,,True,ok
https://d-orb.major.iric.ca/,200,,,,True,ok
https://ngdc.cncb.ac.cn/genbase,200,,,,True,ok
https://xinglinyi.shinyapps.io/20221004-app/,405,,,,False,ok
http://www.factorbook.org,200,,,,True,ok
https://go.drugbank.com,403,,,,False,ok
http://gdbig.bigcs.com.cn/,404,,,,False,ok
https://yu.life.sjtu.edu.cn/ChenLab/RCDB,200,,,,True,ok
http://www.lipidmaps.org,200,,,,True,ok
https://slkb.osubmi.org,200,,,,True,ok
http://www.cyanoomics.cn/,200,,,,True,ok
https://open-genes.org/,200,,,,True,ok
http://www.ezbiocloud.net/db,403,,,,False,ok
http://hit2.badd-cao.net,200,,,,True,ok
http://elbo-spice.cs.tau.ac.il/shiny/MIMOSA2shiny/,200,,,,True,ok
https://rgd.mcw.edu/rgdweb/enrichment/start.html,403,,,,False,ok
https://methylmap.bioinf.be,200,,,,True,ok
https://vision4research.com/fungidb/,"HTTPSConnectionPool(host='vision4research.com', port=443): Max retries exceeded with url: /fungidb/ ",,,,False,ok
https://www.swissdock.ch/,200,,,,True,ok
http://clingen.igib.res.in/esc/,200,,,,True,ok
https://enzymepred.biodesign.ac.cn,200,,,,True,ok
https://www.biosino.org/cpmkg/,403,,,,False,ok
https://www.ProteomicsDB.org,200,,,,True,ok
https://treads-aer.cdacb.in,"HTTPSConnectionPool(host='treads-aer.cdacb.in', port=443): Max retries exceeded with url: / (Caused ",,,,False,ok
https://tools.nf.synapse.org/,200,,,,True,ok
http://www.aifordrugs.cn/index/,"HTTPConnectionPool(host='www.aifordrugs.cn', port=80): Max retries exceeded with url: /index/ (Cause",,,,False,ok
http://www.hscgd.com,200,,,,True,ok
https://ianimal.pro/,200,,,,True,ok
https://www.nipgr.ac.in/ANNInter/,200,,,,True,ok
http://score-group.org/?id=smarten,200,,,,True,ok
https://tfsyntax.zhaopage.com,200,,,,True,ok
https://www.pharmbioinf.uni-freiburg.de/streptomedb,200,,,,True,ok
https://heligeom.galaxy.ibpc.fr,200,,,,True,ok
https://toxric.bioinforai.tech/,200,,,,True,ok
http://mlos.leloir.org.ar,200,,,,True,ok
worm.bio-map.com,Invalid URL 'worm.bio-map.com': No scheme supplied. Perhaps you meant https://worm.bio-map.com?,,,,False,ok
https://ngdc.cncb.ac.cn/colocdb,200,,,,True,ok
http://www.yulpan.top/HPC-Atlas,200,,,,True,ok
https://medgift.github.io/quantimage-v2-info/,200,,,,True,review
https://www.biosino.org/nafldkb,403,,,,False,ok
http://sadb.biownmcli.info/,406,,,,False,ok
https://genome.jgi.doe.gov/portal/IMG_PR,200,,,,True,ok
https://sorfdb.computational.bio,200,,,,True,ok
http://www2.ncbiobank.org/Index_en,200,,,,True,ok
http://tubic.tju.edu.cn/Ori-Finder/,Exceeded 30 redirects.,,,,False,ok
http://apoholo.cz,405,,,,False,ok
https://monet.mdanderson.org/,200,,,,True,ok
https://gitlab.gwdg.de/MedBioinf/mtb/onko_drugcombscreen,200,,,,True,ok
https://www.ins.gov.co/Paginas/Inicio.aspx,200,,,,True,ok
https://catbridge.work,200,,,,True,ok
https://sweetproject.eu/HIdatabase,403,,,,False,ok
https://smc.jgi.doe.gov,405,,,,False,ok
https://ngdc.cncb.ac.cn/bioka,200,,,,True,ok
https://cobrexa.github.io/COBREXA.jl/,200,,,,True,review
http://www.s-bioinformatics.cn/idpsbind/home/,"HTTPConnectionPool(host='www.s-bioinformatics.cn', port=80): Max retries exceeded with url: /idpsbin",,,,False,ok
https://www.nitrc.org/projects/gat_fd,200,,,,True,ok
https://peptraq.greyc.fr,421,,,,False,ok
http://tubic.tju.edu.cn/g4bank/,Exceeded 30 redirects.,,,,False,ok
https://rnasysu.com/chipbase3/,200,,,,True,ok
https://relab.xidian.edu.cn/AgeAnnoMO/#/,200,,,,True,ok
https://pephub.databio.org,200,,,,True,ok
https://www.beetleatlas.org,200,,,,True,ok
http://www.rnamd.org/m7GHub2,200,,,,True,ok
https://protein.org.cn/thermoseek,200,,,,True,ok
https://www.flyrnai.org/tools/pangea/,200,,,,True,ok
https://fraternalilab.cs.ucl.ac.uk/VCAb/,200,,,,True,ok
https://b-amp.karishmakaushiklab.com,200,,,,True,ok
http://ualcan.path.uab.edu,200,,,,True,ok
https://maayanlab.cloud/lncHUB2,Exceeded 30 redirects.,,,,False,ok
https://doryworkspace.org/doryviz,404,,,,False,ok
http://www.bioailab.com:3838/scAPAatlas,200,,,,True,ok
http://www.gzybioinfoormatics.cn/GURFAP,"HTTPConnectionPool(host='www.gzybioinfoormatics.cn', port=80): Max retries exceeded with url: /GURFA",,,,False,ok
http://animal.nwsuaf.edu.cn/ChickenVar,404,,,,False,ok
http://trials.linkedomics.org/,200,,,,True,ok
https://dnaprodb.usc.edu/,200,,,,True,ok
https://archive.materialscloud.org/record/2022.106,200,,,,True,ok
http://subtiwiki.uni-goettingen.de/,200,,,,True,ok
https://epigenplot.com/,200,,,,True,ok
http://www.sysbio.org.cn/CRPMKB/,"HTTPConnectionPool(host='www.sysbio.org.cn', port=80): Max retries exceeded with url: /CRPMKB/ (Caus",,,,False,ok
https://bcb.unl.edu/dbCAN2,200,,,,True,ok
https://biotransformer.ca,200,,,,True,ok
https://riboswitch.ribocentre.org,200,,,,True,ok
https://bcb.unl.edu/dbCAN_seq,200,,,,True,ok
http://www.xiejjlab.bio/MTFAP/,200,,,,True,ok
https://damietta.de/,200,,,,True,ok
https://ccsm.uth.edu/lncRNAfunc,200,,,,True,ok
https://www.biosino.org/RefMetaDB/,403,,,,False,ok
https://ngdc.cncb.ac.cn/crost,200,,,,True,ok
http://www.microrna.gr/miRPathv4,200,,,,True,ok
https://www.rcsb.org/,200,,,,True,ok
http://rasp2.zhanglab.net/,200,,,,True,ok
http://pallab.cds.iisc.ac.in/INTERPIN/,403,,,,False,ok
https://eliahdb.org,200,,,,True,ok
https://www.chanfad.org/,200,,,,True,ok
https://www.cellknowledge.com.cn/mrclinkdb/,200,,,,True,ok
https://www.ccb.uni-saarland.de/zebra,200,,,,True,ok
http://www.orgene.net/HMDB/,200,,,,True,ok
https://cosbi.ee.ncku.edu.tw/orchidbase5/,200,,,,True,ok
https://dash.drwater.net/antiboard/,200,,,,True,ok
http://zhanglab.hzau.edu.cn/GETdb/page/index.jsp,403,,,,False,ok
https://img.jgi.doe.gov/vr,200,,,,True,ok
http://ctrdb.ncpsb.org.cn/,200,,,,True,ok
http://cupca.cn/,200,,,,True,ok
https://norine.univ-lille.fr/norine,200,,,,True,ok
http://mscsdb.jflab.ac.cn:18088/index/,404,,,,False,ok
https://tmalphafold.ttk.hu/,200,,,,True,ok
https://theglobaljukebox.org/?songsofearth,200,,,,True,ok
https://episphere.github.io/plco,200,,,,True,review
http://www.exoRBase.org,200,,,,True,ok
http://www.rnainter.org,200,,,,True,ok
https://osf.io/2sncj/,200,,,,True,ok
http://sls.uohyd.ac.in/new/bclncrdb_v1,404,,,,False,ok
monarchinitiative.org,Invalid URL 'monarchinitiative.org': No scheme supplied. Perhaps you meant https://monarchinitiative,,,,False,ok
http://pdacR.bmi.stonybrook.edu,500,,,,False,ok
http://bioinformatics.cpolar.cn/WheatCENet,404,,,,False,ok
https://haptools.readthedocs.io,200,,,,True,ok
https://webstr.ucsd.edu,"HTTPSConnectionPool(host='webstr.ucsd.edu', port=443): Max retries exceeded with url: / (Caused by S",,,,False,ok
https://aodb.idruglab.cn/,"HTTPSConnectionPool(host='aodb.idruglab.cn', port=443): Max retries exceeded with url: / (Caused by ",,,,False,ok
https://rememprot.ciods.in/,200,,,,True,ok
https://dianalab.e-ce.uth.gr/agnodice,200,,,,True,ok
http://csse.szu.edu.cn/staff/cuilz/eng/index.html,412,,,,False,ok
https://yanglab.hzau.edu.cn/HTIRDB#/,200,,,,True,ok
http://www.redhdatabase.com/,200,,,,True,ok
https://lionlocalizer.org,200,,,,True,ok
http://oysterdb.com.cn/,400,,,,False,ok
https://canismitosnp.pl,200,,,,True,ok
https://www.kobic.re.kr/kona/,400,,,,False,ok
https://bioinfo.njau.edu.cn/metazExp,200,,,,True,ok
http://www.ciipro.rutgers.edu,"HTTPConnectionPool(host='www.ciipro.rutgers.edu', port=80): Max retries exceeded with url: / (Caused",,,,False,ok
http://srp.pnnl.gov,200,,,,True,ok
https://ctdbase.org,200,,,,True,ok
https://menda.cqmu.edu.cn,"HTTPSConnectionPool(host='menda.cqmu.edu.cn', port=443): Max retries exceeded with url: / (Caused by",,,,False,ok
https://lbs.cent.uw.edu.pl/rossmann-toolbox,200,,,,True,ok
http://www.bmibig.cn/scAPAdb,200,,,,True,ok
https://jeodpp.jrc.ec.europa.eu/ftp/jrc-opendata/FOREST/DISTURBANCES/DEFID2/,200,,,,True,ok
http://webs.iiitd.edu.in/raghava/cancerppd2/,200,,,,True,ok
http://postar.ncrnalab.org,200,,,,True,ok
http://dsd.geneworks.cn,200,,,,True,ok
http://sky.sxau.edu.cn/MDSi.htm,"HTTPConnectionPool(host='sky.sxau.edu.cn', port=80): Max retries exceeded with url: /MDSi.htm (Cause",,,,False,ok
https://www.d3pharma.com/D3EGFR/index.php,"HTTPSConnectionPool(host='www.d3pharma.com', port=443): Max retries exceeded with url: /D3EGFR/index",,,,False,ok
http://www.biomx-db.com,200,,,,True,ok
https://plovdb.ott.ru/,200,,,,True,ok
http://lifeome.net/database/bcma/,200,,,,True,ok
http://www.phylomedb.org,"HTTPSConnectionPool(host='www.phylomedb.org', port=443): Max retries exceeded with url: / (Caused by",,,,False,ok
https://dianalab.e-ce.uth.gr/tarbasev9,200,,,,True,ok
https://physics.carleton.ca/clrp/egs_brachy/seed_database_v2,200,,,,True,ok
http://pmlabstack.pythonanywhere.com/DeepAR,200,,,,True,ok
http://PathoTracker.pku.edu.cn/,"HTTPConnectionPool(host='pathotracker.pku.edu.cn', port=80): Max retries exceeded with url: / (Cause",,,,False,ok
