"extracted_name","baseline_name","score","is_match","signals","review_flags","edit_distance","extracted_url","baseline_url","extracted_long","baseline_long"
"A2ID","A2MDB","0.6","N","EDIT_DIST_2","","2","http://203.199.182.73/gnsmmg/databases/aidb/aidb.html","http://www.iictindia.org/A2MDB","Aromatic-Aromatic Interactions Database","Aspergillus Secondary Metabolites Database"
"BraMRS","BRAINS","0.6","N","EDIT_DIST_2","","2","http://bramrs.rna.kr","http://www.brainsimagebank.ac.uk, http://dicom.nema.org","Brassica rapa microRNA System","Brain Images of Normal Subjects"
"topPTM","TOPPR","0.6","N","EDIT_DIST_2","","2","http://topPTM.cse.yzu.edu.tw","http://iomics.ugent.be/toppr","Topology Post-Translational Modifications","The Online Protein Processing Resource"
"HVPC","HVdb","0.6","N","EDIT_DIST_2","","2","","http://hvdb.dqweilab-sjtu.com/index.php","Human Virome Protein Cluster Database",""
"CDEK","CDSA","0.6","N","EDIT_DIST_2","","2","","http://cancer.digitalslidearchive.net","Clinical Drug Experience Knowledgebase","Cancer Digital Slide Archive"
"MITO","MiST","0.6","N","EDIT_DIST_2","","2","","http://mistdb.com","Models in Translational Oncology",""
"AACT","AAIR","0.6","N","EDIT_DIST_2","","2","","http://aair.cimed.ike.liu.se","Aggregate Analysis of ClinicalTrials.gov","Allergic Airway Inflammation Repository"
"SASBDB","SAbDab","0.6","N","EDIT_DIST_2","","2","http://www.sasbdb.org","http://opig.stats.ox.ac.uk/webapps/sabdab","Small Angle Scattering Biological Data Bank","Structural antibody database"
"GABC","GAT","0.6","N","EDIT_DIST_2","","2","","http://gat.sit.kmutt.ac.th","Genome Atlas for Breast Cancer","gene-set activity toolbox"
"NAPDI","NANPDB","0.6","N","EDIT_DIST_2","","2","http://www.napdi.org","http://african-compounds.org/nanpdb","Natural Product-Drug Interaction Repository","Northern African Natural Products Database"
"COMODI","ComPPI","0.6","N","EDIT_DIST_2","","2","http://comodi.sems.uni-rostock.de/","http://ComPPI.LinkGroup.hu","Computational Model Differences Ontology",""
"STEPdb","STAGdb","0.6","N","EDIT_DIST_2","","2","","http://coralsnp.science.psu.edu/galaxy","Subcellular Topologies of E. coli Polypeptides Database",""
"NDEx","NDB","0.6","N","EDIT_DIST_2","","2","https://www.ndexbio.org","http://ndb.rice.edu","Network Data Exchange","Nucleome Data Bank"
"ACToR","ACSR","0.6","N","EDIT_DIST_2","","2","","http://acsr.ucsf.edu","Aggregated Computational Toxicology Resource","AIDS and Cancer Specimen Resource"
"oTAED","OTD","0.6","N","EDIT_DIST_2","","2","","http://www.eumicrobedb.org/transcripts","Omega-Transaminase Engineering Database","Oomycete Transcriptomics Database"
"ConsRM","ConSurf","0.6","N","EDIT_DIST_2","","2","https://www.xjtlu.edu.cn/biologicalsciences/con","http://consurfdb.tau.ac.il","Conserved RNA Methylation Sites Collection",""
"DIPOS","DIBS","0.6","N","EDIT_DIST_2","","2","","http://dibs.enzim.ttk.mta.hu","Database of Interacting Proteins in Oryza Sativa",""
"LARMD","LAMP","0.6","N","EDIT_DIST_2","","2","http://chemyang.ccnu.edu.cn/ccb/server/LARMD/","http://biotechlab.fudan.edu.cn/database/lamp","Ligand-Activated Receptor Molecular Dynamics Database",""
"ImmuneDB","ImmuNet","0.6","N","EDIT_DIST_2","","2","http://immunedb.comA","http://immunet.princeton.edu","Adaptive Immune Receptor Database",""
"PolyTB","PolyQ","0.6","N","EDIT_DIST_2","","2","http://pathogenseq.lshtm.ac.uk/polytb","http://lightning.med.monash.edu/polyq2","Tuberculosis Genomic Variation Map",""
"CCMRD","CCGD","0.6","N","EDIT_DIST_2","","2","http://www.ccmrd.org","http://ccgd-starrlab.oit.umn.edu","Carbohydrate NMR Database","Candidate Cancer Gene Database"
"TM-MC","TMREC","0.6","N","EDIT_DIST_2","","2","","http://bioinfo.hrbmu.edu.cn/TMREC","Traditional Medicine Materials and Compounds",""
"PlantMP","PlantAFP","0.6","N","EDIT_DIST_2","","2","","http://bioinformatics.cimap.res.in/sharma/PlantAFP","Plant Moonlighting Proteins Database",""
"START","STAB","0.6","N","EDIT_DIST_2","","2","https://kcvi.shinyapps.io/START","http://stab.comp-sysbio.org","Shiny Transcriptome Analysis Resource Tool","Spatio-Temporal cell Atlas of the human Brain"
"3DSwap","3DSNP","0.6","N","EDIT_DIST_2","","2","","http://biotech.bmi.ac.cn/3dsnp","3D Domain Swapping Knowledgebase",""
"MedNar","MeDAS","0.6","N","EDIT_DIST_2","","2","","http://das.chenlulab.com","Medical Deep Web Database","Metazoan Developmental Alternative Splicing database"
"MIGREW","miREC","0.6","N","EDIT_DIST_2","","2","","http://www.mirecdb.org","Wheat Resistance Genes Database",""
"MAPKDB","MaveDB","0.6","N","EDIT_DIST_2","","2","","http://www.mavedb.org","MAP Kinase Database",""
"mTFkb","MTDB","0.6","N","EDIT_DIST_2","","2","","http://bioinformatics.cau.edu.cn/MtTransporter","Mouse Transcription Factors Knowledgebase","truncatula transporter database"
"RTFBSDB","RTFAdb","0.6","N","EDIT_DIST_2","","2","","http://tools.ibg.deu.edu.tr/rtfa","Transcription Factor Binding Site Database",""
"ACDC","AciDB","0.6","N","EDIT_DIST_2","","2","","http://AciDB.cl, http://gitlab.com/Hawkline451/acidb","Amphibian Cytochrome-b Database for Curation",""
"CoagVDb","CoevDB","0.6","N","EDIT_DIST_2","","2","","http://phylodb.unil.ch/CoevDB","Coagulation Factors Database",""
"miRFANs","mirTrans","0.6","N","EDIT_DIST_2","","2","","http://mcube.nju.edu.cn/jwang/lab/soft/mirtrans/, http://120.27.239.192/mirtrans","MicroRNA Function Annotation System",""
"TeSS","TExAs","0.6","N","EDIT_DIST_2","","2","https://tess.elixir-europe.org","http://cb.imsc.res.in/texas","Training eSupport System","Human Tissue-specific Exposome Atlas"
"iGMDR","IGFmdb","0.6","N","EDIT_DIST_2","","2","https://igmdr.modellab.cn","http://www.adelaide.edu.au/igfmutation","Pharmacogenetic Resource","The insulin-like growth factor mutation database"
"IrGO","IRD","0.6","N","EDIT_DIST_2","","2","http://ir-go.net/","http://www.fludb.org","Iranian Traditional Medicine General Ontology","Influenza Research Database"
"OTUX","OTD","0.6","N","EDIT_DIST_2","","2","","http://www.eumicrobedb.org/transcripts","V-region Specific OTU Database","Oomycete Transcriptomics Database"
"PSIMR","PSMD","0.6","N","EDIT_DIST_2","","2","http://psimr.asu.edu","http://big.cdu.edu.cn/psmd","PSI:Biology-materials repository","Pan-Species Microsatellite Database"
"IPSI","IPAD","0.6","N","EDIT_DIST_2","","2","","http://bioinfo.hsc.unt.edu/ipad","Italian Present-day Stress Indicators Database","Integrated Pathway Analysis Database for Systematic Enrichment Analysis"
"EpiK","EPSD","0.6","N","EDIT_DIST_2","","2","","http://epsd.biocuckoo.cn","Epidemiological Knowledge Base","eukaryotic phosphorylation site database"
"THE-DB","ThRSDB","0.6","N","EDIT_DIST_2","","2","","http://thairicestarch.kku.ac.th","Threading Model Database","Thai Rice Starch Database"
"ComPIL","ComPPI","0.6","N","EDIT_DIST_2","","2","","http://ComPPI.LinkGroup.hu","Comprehensive Metaproteomics Database",""
"COSORE","CORE","0.6","N","EDIT_DIST_2","","2","","http://microbiome.osu.edu","Continuous Soil Respiration Database",""
"AMASS","Amadis","0.6","N","EDIT_DIST_2","","2","","http://gift2disease.net/GIFTED","Atomic Model and Structure Statistics Database",""
"ToxoDB","ToxinDB","0.6","N","EDIT_DIST_2","","2","","http://www.rxnfinder.org/toxindb","Toxoplasma Genomics Database",""
"JCGGDB","JCDB","0.6","N","EDIT_DIST_2","","2","","http://jcdb.xtbg.ac.cn","Japan Glycobiology Database","curcas database"
"CpGDB","CPD","0.6","N","EDIT_DIST_2","","2","","http://www.ebi.ac.uk/fg/sym","Chloroplast Genomes Database","Cellular Phenotype Database"
"DALIA","DaVIE","0.6","N","EDIT_DIST_2","","2","","http://echelon.cmmt.ubc.ca/dbaccess","Disease Alleles in Arab Population",""
"MDAD","MDR","0.6","N","EDIT_DIST_2","","2","","http://mdr.xieslab.org","Microbe-Drug Association Database",""
"RTPDB","RTFAdb","0.6","N","EDIT_DIST_2","","2","","http://tools.ibg.deu.edu.tr/rtfa","Radiotherapy Prognosis Database",""
"FORUM","FOAM","0.6","N","EDIT_DIST_2","","2","https://forum-webapp.semantic-metabolomics.fr","http://portal.nersc.gov/project/m1317/FOAM","Forum for Relationships in Unified Metabolomics","Functional Ontology Assignments for Metagenomes"
"MycoDB","MycoRRdb","0.6","N","EDIT_DIST_2","","2","","http://mycorrdb.uohbif.in","Mycorrhizal Response Database",""
"ABCkb","ABCD","0.6","N","EDIT_DIST_2","","2","https://abckb.charlotte.edu","http://web.expasy.org/abcd","Aliment to Bodily Condition Knowledgebase","for AntiBodies Chemically Defined"
"CELL5M","CELLX","0.6","N","EDIT_DIST_2","","2","","http://cellx.sourceforge.net","Community Elevation and Land-use database for 5-minute grid cells","Cell Index Database"
"BIONDA","BIND","0.6","N","EDIT_DIST_2","","2","http://bionda.mpc.ruhr-uni-bochum.de","http://download.baderlab.org/BINDTranslation","Biomarker Database","Biomolecular Interaction Network Database"
"PlanNET","PLANEX","0.6","N","EDIT_DIST_2","","2","https://compgen.bio.ub.edu/PlanNET","http://planex.plantbioinformatics.org","Planarian Interactome Network","PLAnt co-EXpression database"
"CiteAb","CIPEMAB","0.6","N","EDIT_DIST_2","","2","","http://www.citogenetica.ufes.br","Antibody Citation Database",""
"sdAb-DB","SDADB","0.6","N","EDIT_DIST_2","","2","http://www.sdab-db.ca","http://sda.denglab.org","Single Domain Antibody Database",""
"PRED+CT","PREDICTS","0.6","N","EDIT_DIST_2","","2","","http://www.predicts.org.uk","Patient Repository for EEG Data plus Computational Tools",""
"Loqusdb","LOTUS-DB","0.6","N","EDIT_DIST_2","","2","","http://lotus-db.wbgcas.cn","Local Observations Quantitative Database",""
"BRASERO","ASER","0.6","N","EDIT_DIST_3, CONTAINS_0.3","","3","","http://aser.ihb.ac.cn","Benchmarking RNA Secondary Structure Comparison Resource","Animal Sex Reversal Database"
"BioFNet","BiomeNet","0.6","N","EDIT_DIST_2","","2","","http://kobic.re.kr/biomenet","Biological Functional Network Database",""
"CPTAC","CPCat","0.6","N","EDIT_DIST_2","","2","","http://actor.epa.gov/cpcat","Clinical Proteomic Tumor Analysis Consortium Data Portal","Chemical/Product Categories Database"
"CEDAT","CEGA","0.6","N","EDIT_DIST_2","","2","","http://cega.ezlab.org","Complex Emergency Database","Conserved Elements from Genomic Alignments"
"RMgmDB","RMDB","0.6","N","EDIT_DIST_2","","2","http://www.pberghei.eu","http://rmdb.stanford.edu","Rodent Malaria Genetically Modified Database","Mapping DataBase"
"ReCCaP","ReMap","0.6","N","EDIT_DIST_2","","2","","http://remap.univ-amu.fr","Repository for Caribbean Cancer Publications",""
"cRFP","CRN","0.6","N","EDIT_DIST_2","","2","","http://syslab4.nchu.edu.tw/CRN","Common Repository of Fetal Bovine Serum Proteins","Cancer RNA-Seq Nexus"
"PlantFAdb","PlantTFDB","0.6","N","EDIT_DIST_2","","2","","http://planttfdb.cbi.pku.edu.cn/, http://plantregmap.cbi.pku.edu.cn","Plant Fatty Acid Database",""
"WikiGWA","Wikidata","0.6","N","EDIT_DIST_3, URL_SIM_0.78","","3","http://www.wikiGWA.org","http://www.wikidata.org","Wiki Genome-Wide Association Database",""
"GREAT","GREG","0.6","N","EDIT_DIST_2","","2","http://www.greatdatabase.org.uk","http://mora-lab.github.io/projects/greg.html","Genome Regulatory Architecture Tools","The Gene Regulation Graph Database"
"DRIM","DREAM","0.6","N","EDIT_DIST_2","","2","http://biohealth.snu.ac.kr/software/DRIM/","http://bio-big-data.cn:8080/DREAM","Drug Response Investigation and Modeling System","Drug Response Gene Expression Associated Map"
"KRKB","KRGDB","0.6","N","EDIT_DIST_2","","2","http://www.snubi.org/software/raredisease/","http://coda.nih.go.kr/coda/KRGDB/index.jsp","Korean Rare Disease Knowledge Base","Korean Reference Genome Database"
"IMID","IMPC","0.6","N","EDIT_DIST_2","","2","http://www.integrativebiology.org","http://www.mousephenotype.org","Integrated Molecular Interaction Database",""
"CUPP","CuAS","0.6","N","EDIT_DIST_2","","2","https://cupp.info","http://cmb.bnu.edu.cn/alt_iso/index.php","Conserved Unique Peptide Patterns Platform",""
"DAWN","DaTo","0.6","N","EDIT_DIST_2","","2","","http://bis.zju.edu.cn/DaTo","Diversity Among Wheat geNomes",""
"UnoViS","UniVIO","0.6","N","EDIT_DIST_2","","2","","http://univio.psc.riken.jp","Unobtrusive Vital Signs Database","Uniformed Viewer for Integrated Omics"
"PMDM","PMP","0.6","N","EDIT_DIST_2","","2","https://medical-data-models.org","http://www.proteinmodelportal.org","Portal of Medical Data Models","Protein Model"
"DABAM","DAA","0.6","N","EDIT_DIST_2","","2","","http://ageing-map.org","Database of X-ray Mirrors Metrology","Ageing Atlas"
"SYNS","SynGO","0.6","N","EDIT_DIST_2","","2","https://syns.soton.ac.uk","http://syngoportal.org, http://geneontology.org","Southampton-York Natural Scenes Dataset",""
"PRINTS","PRIMOS","0.6","N","EDIT_DIST_2","","2","http://www.bioinf.manchester.ac.uk/dbbrowser/PRINTS/","http://primos.fh-hagenberg.at","Protein Fingerprint Database","Protein Interaction and Molecule Search"
"WGDB","WGVD","0.6","N","EDIT_DIST_2","","2","http://www.wgdb.in","http://animal.nwsuaf.edu.cn/code/index.php/Wheat","Wood Gene Database","Wheat Genome Variation Database"
"Ligandbook","LigandBox","0.6","N","EDIT_DIST_2","","2","https://ligandbook.org","http://ligandbox.protein.osaka-u.ac.jp/ligandbox","Ligand Force Field Repository",""
"SOLID","SoyTD","0.6","N","EDIT_DIST_2","","2","","http://artemis.cyverse.org/soykb_dev/SoyTD","Similar Object and Lure Image Database","Soybean transporter database"
"PIIP","PINA","0.6","N","EDIT_DIST_2","","2","http://pathiip.org","http://cbg.garvan.unsw.edu.au/pina","Pathology Image Informatics Platform","Protein Interaction Network Analysis"
"dbCRY","dbCoRC","0.6","N","EDIT_DIST_2","","2","http://www.dbcryptochrome.org/","http://dbcorc.cam-su.org","Cryptochrome Database",""
"NewProt","neXtProt","0.6","N","EDIT_DIST_2","","2","http://newprot.cmbi.umcn.nl/","http://www.nextprot.org","New Protein Engineering Portal",""
"CanDL","CATdb","0.6","N","EDIT_DIST_2","","2","","http://urgv.evry.inra.fr/CATdb","Cancer Driver Log",""
"iMonDB","ImtRDB","0.6","N","EDIT_DIST_2","","2","","http://bioinfodbs.kantiana.ru/ImtRDB","Instrument Monitoring Database",""
"NPRDD","NPIDB","0.6","N","EDIT_DIST_2","","2","","http://npidb.belozersky.msu.ru","National Platform for Rare Diseases Data Registry","Nucleic acid-Protein Interaction DataBase"
"STEP","STAB","0.6","N","EDIT_DIST_2","","2","","http://stab.comp-sysbio.org","Safety and Toxicity of Excipients for Paediatrics","Spatio-Temporal cell Atlas of the human Brain"
"BASS","BARD","0.6","N","EDIT_DIST_2","","2","https://osf.io/anej6/","http://bard.nih.gov","Bicolor Affective Silhouettes and Shapes","BioAssay Research Database"
"TsTKb","TSdb","0.6","N","EDIT_DIST_2","","2","","http://tsdb.cbi.pku.edu.cn","Target-Specific Toxicity Knowledgebase",""
"g2pDB","GPDE","0.6","N","EDIT_DIST_2","","2","","http://gpde.sourceforge.net","Genomic to Protein Database","Griss Proteomics Database Engine"
"MedGen","MelGene","0.6","N","EDIT_DIST_2","","2","","http://www.melgene.org","Medical Genetics Portal",""
"PacTrac","PATRIC","0.6","N","EDIT_DIST_2","","2","https://nappactrac31.ctahr.hawaii.edu/default.htm","http://www.patricbrc.org","Pacific Tracker Diet and Physical Activity Assessment Tool","Center"
"ZFLNC","ZFIN","0.6","N","EDIT_DIST_2","","2","","http://zfin.org","Zebrafish Long Non-Coding RNA Database","Zebrafish Model Organism Database"
"RDmap","RDP","0.6","N","EDIT_DIST_2","","2","http://rdmap.nbscn.org","http://rdp.cme.msu.edu","Rare Disease Map","Ribosomal Database Project"
"PHND","PhIN","0.6","N","EDIT_DIST_2","","2","","http://cadd.pharmacy.nankai.edu.cn/phin","Pashtu Handwritten Numerals Database","protein pharmacology interaction network database"
"EWET","EWAS","0.6","N","EDIT_DIST_2","","2","","http://bigd.big.ac.cn/ewas/datahub","Echinococcus Genetic Analysis Collection",""
"CUBAP","CuAS","0.6","N","EDIT_DIST_2","","2","https://cubap.byu.edu","http://cmb.bnu.edu.cn/alt_iso/index.php","Codon Usage Bias Analysis Portal",""
"PCIR","PCD","0.6","N","EDIT_DIST_2","","2","","http://www.pancreaticcancerdatabase.org","Plant Chloroplast Inverted Repeats database","Pancreatic Cancer Database"
"PDE3","PDBj","0.6","N","EDIT_DIST_2","","2","http://www.liverpool.ac.uk/D3RE/PDE3","http://pdbj.org","Prescribable Drugs for Epilepsy Database","Protein Data Bank Japan"
"BioTIME","BioImg","0.6","N","EDIT_DIST_2","","2","","http://bioimg.org","biodiversity time series database",""
"NaPLeS","NAPS","0.6","N","EDIT_DIST_2","","2","","http://naps.nencki.gov.pl","Natural Products Likeness Scorer","Nencki Affective Picture System"
"DRSASP","DRAMP","0.6","N","EDIT_DIST_2","","2","http://www.compbio.dundee.ac.uk/drsasp.html","http://dramp.cpu-bioinfor.org","Dundee Resource for Sequence Analysis and Structure Prediction","Data Repository of Antimicrobial Peptides"
"GlyCosmos","GlycoMob","0.6","N","EDIT_DIST_2","","2","","http://www.glycomob.org","GlyCosmos Portal",""
"PamulDB","PAmiRDB","0.6","N","EDIT_DIST_2","","2","","http://bioinfo.icgeb.res.in/pamirdb","Pasteurella multocida genomic resource database",""
"IMSR","IMPC","0.6","N","EDIT_DIST_2","","2","","http://www.mousephenotype.org","International Mouse Strain Resource",""
"GenoLIB","GeneLab","0.6","N","EDIT_DIST_2","","2","","http://genelab.nasa.gov","Genomic Library Database",""
"NoGO","NORM","0.6","N","EDIT_DIST_2","","2","","http://www.nirs.go.jp/db/anzendb/NORMDB/ENG/index.php","Negative Gene Ontology Database",""
"EUAdb","euL1db","0.6","N","EDIT_DIST_2","","2","","http://euL1db.unice.fr","COVID-19 Test Database",""
"MALD","MAPS","0.6","N","EDIT_DIST_2","","2","","http://www.mapsdatabase.com","Massive Auditory Lexical Decision Database","Medicinal plant Activities"
"MAREA","MANET","0.6","N","EDIT_DIST_2","","2","","http://manet.illinois.edu","Accelerometer-based Gait Event Database","metabolic Molecular Ancestry Networks"
"MetaTREE","MetaRef","0.6","N","EDIT_DIST_2","","2","","http://metaref.org","Metabolic Tree Database",""
"IRAM","IRD","0.6","N","EDIT_DIST_2","","2","","http://www.fludb.org","virus capsid database","Influenza Research Database"
"FragSAD","GSAD","0.6","N","EDIT_DIST_3, CONTAINS_0.3","","3","","http://www.asteraceaegenomesize.com","Fragment Species Abundance Database","Genome Size in Asteraceae Database"
"GenDiS","GEDS","0.6","N","EDIT_DIST_2","","2","","http://bioinfo.life.hust.edu.cn/web/GEDS","protein domain superfamilies database","Expression Display Server"
"IMACS","IMPC","0.6","N","EDIT_DIST_2","","2","","http://www.mousephenotype.org","Insertion Marker Collection of Sz. japonicus",""
"BFDb","BFGR","0.6","N","EDIT_DIST_2","","2","","http://bfgr.plantbiology.msu.edu","BioFragment Database","Biofuel Feedstock Genomics Resource"
"TAED","TAIR","0.6","N","EDIT_DIST_2","","2","","http://arabidopsis.org","The Adaptive Evolution Database","Arabidopsis Information Resource"
"PI1M","PINA","0.6","N","EDIT_DIST_2","","2","","http://cbg.garvan.unsw.edu.au/pina","Polymer Informatics Database","Protein Interaction Network Analysis"
"PlantPReS","PlantPIs","0.6","N","EDIT_DIST_2","","2","http://www.proteome.ir","http://www.plantpis.ba.itb.cnr.it","Plant Proteome Response to Stress Database",""
"PeMtb","pE-DB","0.6","N","EDIT_DIST_2","","2","http://www.pemtb-amu.org","http://pedb.vib.be","Peptide Mycobacterium Tuberculosis Database",""
"MitiGate","miRGate","0.6","N","EDIT_DIST_2","","2","","http://mirgate.bioinfo.cnio.es, http://mirgate.bioinfo.cnio.es/API","Mitigation Gateway Database",""
"YeasTSS","YeastIP","0.6","N","EDIT_DIST_2","","2","http://www.yeastss.org","http://genome.jouy.inra.fr/yeastip","Yeast Transcription Start Site Database",""
"ePGA","EPSD","0.6","N","EDIT_DIST_2","","2","http://www.epga.gr/","http://epsd.biocuckoo.cn","Electronic Pharmacogenomics Assistant","eukaryotic phosphorylation site database"
"BIOPYDB","BioPepDB","0.6","N","EDIT_DIST_2","","2","","http://bis.zju.edu.cn/biopepdbr","Biochemical Pathway Database",""
"tcTKB","TCRdb","0.6","N","EDIT_DIST_2","","2","","http://bioinfo.life.hust.edu.cn/TCRdb","Targeted Cancer Toxicity Knowledge Base",""
"SAliBASE","SalmoBase","0.6","N","EDIT_DIST_2","","2","","http://www.salmobase.org","Simulated Alignment Database",""
"PPNID","PPD","0.6","N","EDIT_DIST_2","","2","","http://www.plasmaproteomedatabase.org","Plant-Parasitic Nematode Identification Database","Plasma Proteome Database"
"DREIMT","DREAM","0.6","N","EDIT_DIST_2","","2","http://www.dreimt.org","http://bio-big-data.cn:8080/DREAM","Drug Repositioning for Immunomodulation Therapy","Drug Response Gene Expression Associated Map"
"HADA","HAGR","0.6","N","EDIT_DIST_2","","2","","http://genomics.senescence.info","Hereditary Angioedema Database","Human Ageing Genomic Resources"
"HASP","HAGR","0.6","N","EDIT_DIST_2","","2","","http://genomics.senescence.info","Hemagglutinin Structural Visualization Database","Human Ageing Genomic Resources"
"GENSAT","GENT","0.6","N","EDIT_DIST_2","","2","","http://medicalgenome.kribb.re.kr/GENT/, http://genome.kobic.re.kr/GENT","Gene Expression Nervous System Atlas Database","Gene Expression database of Normal and Tumor tissues"
"CCHIC","CCSI","0.6","N","EDIT_DIST_2","","2","","http://songyanglab.sysu.edu.cn/ccsi","Critical Care Health Informatics Collaborative","chromatin-chromatin spatial interaction"
"GCOD","GC4S","0.6","N","EDIT_DIST_2","","2","","http://www.sing-group.org/gc4s","GeneChip Oncology Database",""
"lncSLdb","lnCeDB","0.6","N","EDIT_DIST_2","","2","","http://gyanxet-beta.com/lncedb","Long Non-Coding RNA Subcellular Localization Database",""
"dGCR","DGA","0.6","N","EDIT_DIST_2","","2","","http://dga.nubic.northwestern.edu","Database of Gene Co-Regulation","Disease and Gene Annotations database"
"ProMEX","PRIMe","0.6","N","EDIT_DIST_2","","2","","http://prime.psc.riken.jp","mass spectral reference database for plant proteomics",""
"PsORF","PSRN","0.6","N","EDIT_DIST_2","","2","","http://syslab5.nchu.edu.tw/PSRN","Plant Small ORF Database","plant stress RNA-Seq nexus"
"M5nr","MnM","0.6","N","EDIT_DIST_2","","2","","http://minimotifminer.org, http://mnm.engr.uconn.edu","M5nr","Minimotif Miner"
"AtIPD","AtMAD","0.6","N","EDIT_DIST_2","","2","","http://www.megabionet.org/atmad","AtIPD","Arabidopsis thaliana Multi-omics Association Database"
"PAIN","PaVE","0.6","N","EDIT_DIST_2","","2","","http://pave.niaid.nih.gov","brain-imaging repository for pain disorders","Papillomavirus Episteme"
"TCLP","TCRD","0.6","N","EDIT_DIST_2","","2","http://celllines.tron-mainz.de","http://juniper.health.unm.edu/tcrd/, http://pharos.nih.gov","TCLP","Central Resource Database"
"DADP","DaTo","0.6","N","EDIT_DIST_2","","2","","http://bis.zju.edu.cn/DaTo","DADP",""
"DoCM","DoSA","0.6","N","EDIT_DIST_2","","2","","http://bo-protscience.fr/dosa","DoCM","Database of Structural Alignments"
"mirCoX","mirEX","0.6","N","EDIT_DIST_2","","2","http://wrenlab.org/mirCoX/","http://www.combio.pl/mirex","miRNA-mRNA Expression Correlations Database",""
"TCSBN","TCDB","0.6","N","EDIT_DIST_2","","2","http://inetmodels.com","http://www.tcdb.org","TCSBN","The Transporter Classification Database"
"DFVF","DFL","0.6","N","EDIT_DIST_2","","2","","http://www.digitalfishlibrary.org","DFVF","Fish Library"
"PGRx","PGAT","0.6","N","EDIT_DIST_2","","2","","http://nwrce.org/pgat","Pharmacogenomics Research Network Database","Prokaryotic-genome Analysis Tool"
"PlantNE","PlanMine","0.6","N","EDIT_DIST_2","","2","","http://planmine.mpi-cbg.de","plant biomass database",""
"AuxV","AURA","0.6","N","EDIT_DIST_2","","2","","http://aura.science.unitn.it","AuxV","Atlas of UTR Regulatory Activity"
"PISO","PINA","0.6","N","EDIT_DIST_2","","2","","http://cbg.garvan.unsw.edu.au/pina","Plant ISOform sequencing database","Protein Interaction Network Analysis"
"DRUMS","DrugR","0.6","N","EDIT_DIST_2","","2","","http://www.drugr.ir","Disk Repository with Update Management and Select",""
"miRDeathDB","miRPathDB","0.6","N","EDIT_DIST_2","","2","","http://mpd.bioinf.uni-sb.de","miRDeathDB","miRNA Pathway Dictionary Database"
"Pathos","pATLAS","0.6","N","EDIT_DIST_2","","2","http://motif.gla.ac.uk/Pathos/","http://www.patlas.site","Pathway Visualization System",""
"DFAST","Dfam","0.6","N","EDIT_DIST_2","","2","https://dfast.nig.ac.jp","http://dfam.org","Database for Annotation and Genome Analysis",""
"NiDB","nifH","0.6","N","EDIT_DIST_2","","2","","http://www.css.cornell.edu/faculty/buckley/nifh.htm","Neuroinformatics Database",""
"CANCROX","NCRO","0.6","N","EDIT_DIST_3, CONTAINS_0.3","","3","","http://purl.obolibrary.org/obo/ncro.owl","Cancer Cross-species Therapy Database","The Non-Coding RNA Ontology"
"Cric","CRN","0.6","N","EDIT_DIST_2","","2","","http://syslab4.nchu.edu.tw/CRN","Cric Cytology Image Database","Cancer RNA-Seq Nexus"
"CEEDER","CeNDR","0.6","N","EDIT_DIST_2","","2","http://www.environmentalevidence.org/ceeder","http://www.elegansvariation.org","evidence reviews database","elegans Natural Diversity Resource"
"MGOS","MGDD","0.6","N","EDIT_DIST_2","","2","","http://mgdd.pasteur.ma","Magnaporthe oryzae annotation database","Moroccan Genetic Disease Database"
"RGPDB","RGED","0.6","N","EDIT_DIST_2","","2","","http://rged.wall-eva.net","Root-associated Genes and Promoters Database","Renal Gene Expression Database"
"VirusMap","virusMS","0.6","N","EDIT_DIST_2","","2","","http://virusms.erc.monash.edu","Influenza A Virus Visualization Database",""
"CIDO","CIDeR","0.6","N","EDIT_DIST_2","","2","","http://mips.helmholtz-muenchen.de/cider","CIDO",""
"HumiR","HUMA","0.6","N","EDIT_DIST_2","","2","","http://huma.rubi.ru.ac.za","human microRNA databases","Analysis"
"OMCD","OMDB","0.6","N","EDIT_DIST_2","","2","http://www.oncomir.umn.edu/omcd/","http://omdb.diracmaterials.org","OncomiR Cancer Database","Organic materials database"
"CASTp","CATH","0.6","N","EDIT_DIST_2","","2","http://sts.bioe.uic.edu/castp/","http://www.cathdb.info","computed atlas of surface topography of proteins",""
"Vaxjo","Vaxar","0.6","N","EDIT_DIST_2","","2","","http://www.violinet.org/vaxar","vaccine adjuvant database",""
"CATCHR","CATH","0.6","N","EDIT_DIST_2","","2","","http://www.cathdb.info","Catalog of Assets for Translational and Clinical Health Research",""
"GBshape","TFBSshape","0.55","N","SAME_DOMAIN_GENERIC, EDIT_DIST_3","GENERIC_DOMAIN","3","http://rohslab.cmb.usc.edu/GBshape/","http://tfbsshape.usc.edu","genome browser database for DNA shape annotations",""
