pmid,title,has_url,is_false_positive,confidence,reason,database_name,long_database_name
27750378,"PopHR: a knowledge-based platform to support integration, analysis, and visualization of population health data.",False,Y,high,"Integration platform is a tool, not a database",,
31225863,Sequencing data discovery with MetaSeek.,True,N,high,Resource for discovering sequencing data,MetaSeek,MetaSeek
26072472,MSProGene: integrative proteogenomics beyond six-frames and single nucleotide polymorphisms.,False,Y,high,Methodology tool for proteogenomics analysis,,
34581565,Rapid Automated Annotation and Analysis of N-Glycan Mass Spectrometry Imaging Data Sets Using NGlycDB in METASPACE.,False,Y,high,About using NGlycDB tool for analysis,,
28172359,CIIPro: a new read-across portal to fill data gaps using public large-scale chemical and biological data.,False,Y,high,Portal is a tool for filling data gaps not a data repository,,
29954834,UMATracker: an intuitive image-based tracking platform.,False,Y,high,Tracking platform is a tool not a database,,
34806976,A 3D adult zebrafish brain atlas (AZBA) for the digital age.,False,N,high,Atlas is a database resource,AZBA,3D Adult Zebrafish Brain Atlas
34928054,LINT-Web: A Web-Based Lipidomic Data Mining Tool Using Intra-Omic Integrative Correlation Strategy.,True,Y,high,Data mining tool not a data repository,,
31373611,circMeta: a unified computational framework for genomic feature annotation and differential expression analysis of circular RNAs.,False,Y,high,Computational framework is a methodology tool,,
31461459,Neural computational model GrowthEstimate: A model for studying living resources through digestive efficiency.,False,Y,high,Computational model is a methodology tool,,
24345673,BOLDSync: a MATLAB-based toolbox for synchronized stimulus presentation in functional MRI.,False,Y,high,Toolbox for stimulus presentation not a database,,
30388204,SJARACNe: a scalable software tool for gene network reverse engineering from big data.,False,Y,high,"Software tool for network reverse engineering, not a database",,
21666259,PAComplex: a web server to infer peptide antigen families and binding models from TCR-pMHC complexes.,True,Y,high,Web server for inference/prediction not a data repository,,
33351756,Diagnostic Regions Attention Network (DRA-Net) for Histopathology WSI Recommendation and Retrieval.,False,Y,high,Neural network methodology tool,,
30652574,"TQuest, A Web-Based Platform to Enable Precision Medicine by Linking a Tumor's Genetic Defects to Therapeutic Options.",True,Y,high,Platform for linking data not a data repository,,
32091584,DL4papers: a deep learning approach for the automatic interpretation of scientific articles.,True,Y,high,Deep learning approach is methodology not a database,,
30561550,lordFAST: sensitive and Fast Alignment Search Tool for LOng noisy Read sequencing Data.,False,Y,high,Alignment search tool not a database,,
24709941,TraV: a genome context sensitive transcriptome browser.,True,N,high,Browser for transcriptome data exploration,TraV,Transcriptome Browser
24788790,"ModuleRole: a tool for modulization, role determination and visualization in protein-protein interaction networks.",True,Y,high,"Tool for analysis and visualization, not a database",,
23203888,Interferome v2.0: an updated database of annotated interferon-regulated genes.,True,N,high,Database keyword plus version number,Interferome,Interferome Database
33175872,High density genotype storage for plant breeding in the Chado schema of Breedbase.,True,N,medium,"Breedbase is a database platform for plant breeding data, Base suffix",Breedbase,Plant Breeding Database
31100074,"coreMRI: A high-performance, publicly available MR simulation platform on the cloud.",True,Y,high,Simulation platform is a tool not a database,,
22927906,Genometa--a fast and accurate classifier for short metagenomic shotgun reads.,True,Y,high,Classifier tool not a database,,
33205230,Celebrating INVAM: 35 years of the largest living culture collection of arbuscular mycorrhizal fungi.,False,N,medium,Living culture collection is a biological resource,INVAM,International Culture Collection of Arbuscular Mycorrhizal Fungi
33363710,FangNet: Mining herb hidden knowledge from TCM clinical effective formulas using structure network algorithm.,True,N,high,"FangNet is a knowledge mining resource, Net suffix",FangNet,Traditional Chinese Medicine Network
32324845,alona: a web server for single-cell RNA-seq analysis.,True,Y,high,Web server for analysis not a data repository,,
